mapping_id,tourist_place_id,business_id,business_type,distance_km,estimated_travel_time_minutes,relationship_type,priority
MAP006240,DEST11327,BUS006240,homestay,5.2,15,surrounding,5
MAP006241,DEST11328,BUS006241,hotel,0.48,5,very_near,5
MAP006242,DEST11328,BUS006242,restaurant,0.56,6,very_near,5
MAP006243,DEST11328,BUS006243,homestay,1.07,5,nearby,5
MAP006244,DEST11328,BUS006244,dhaba,1.18,5,nearby,5
MAP006245,DEST11328,BUS006245,hotel,2.06,8,nearby,5
MAP006246,DEST11328,BUS006246,cafe,2.92,11,nearby,5
MAP006247,DEST11328,BUS006247,guest_house,3.83,15,close,5
MAP006248,DEST11328,BUS006248,homestay,5.2,15,surrounding,5
MAP006249,DEST11329,BUS006249,hotel,0.48,5,very_near,5
MAP006250,DEST11329,BUS006250,restaurant,0.56,6,very_near,5
MAP006251,DEST11329,BUS006251,homestay,1.07,5,nearby,5
MAP006252,DEST11329,BUS006252,dhaba,1.18,5,nearby,5
MAP006253,DEST11329,BUS006253,hotel,2.06,8,nearby,5
MAP006254,DEST11329,BUS006254,cafe,2.92,11,nearby,5
MAP006255,DEST11329,BUS006255,guest_house,3.83,15,close,5
MAP006256,DEST11329,BUS006256,homestay,5.2,15,surrounding,5
MAP006257,DEST11330,BUS006257,hotel,0.48,5,very_near,5
MAP006258,DEST11330,BUS006258,restaurant,0.56,6,very_near,5
MAP006259,DEST11330,BUS006259,homestay,1.07,5,nearby,5
MAP006260,DEST11330,BUS006260,dhaba,1.18,5,nearby,5
MAP006261,DEST11330,BUS006261,hotel,2.06,8,nearby,5
MAP006262,DEST11330,BUS006262,cafe,2.92,11,nearby,5
MAP006263,DEST11330,BUS006263,guest_house,3.83,15,close,5
MAP006264,DEST11330,BUS006264,homestay,5.2,15,surrounding,5
MAP006265,DEST11331,BUS006265,hotel,0.48,5,very_near,5
MAP006266,DEST11331,BUS006266,restaurant,0.56,6,very_near,5
MAP006267,DEST11331,BUS006267,homestay,1.07,5,nearby,5
MAP006268,DEST11331,BUS006268,dhaba,1.18,5,nearby,5
MAP006269,DEST11331,BUS006269,hotel,2.06,8,nearby,5
MAP006270,DEST11331,BUS006270,cafe,2.92,11,nearby,5
MAP006271,DEST11331,BUS006271,guest_house,3.83,15,close,5
MAP006272,DEST11331,BUS006272,homestay,5.2,15,surrounding,5
MAP006273,DEST11332,BUS006273,hotel,0.48,5,very_near,5
MAP006274,DEST11332,BUS006274,restaurant,0.56,6,very_near,5
MAP006275,DEST11332,BUS006275,homestay,1.07,5,nearby,5
MAP006276,DEST11332,BUS006276,dhaba,1.18,5,nearby,5
MAP006277,DEST11332,BUS006277,hotel,2.06,8,nearby,5
MAP006278,DEST11332,BUS006278,cafe,2.92,11,nearby,5
MAP006279,DEST11332,BUS006279,guest_house,3.83,15,close,5
MAP006280,DEST11332,BUS006280,homestay,5.2,15,surrounding,5
MAP006281,DEST11333,BUS006281,hotel,0.48,5,very_near,5
MAP006282,DEST11333,BUS006282,restaurant,0.56,6,very_near,5
MAP006283,DEST11333,BUS006283,homestay,1.07,5,nearby,5
MAP006284,DEST11333,BUS006284,dhaba,1.18,5,nearby,5
MAP006285,DEST11333,BUS006285,hotel,2.06,8,nearby,5
MAP006286,DEST11333,BUS006286,cafe,2.92,11,nearby,5
MAP006287,DEST11333,BUS006287,guest_house,3.83,15,close,5
MAP006288,DEST11333,BUS006288,homestay,5.2,15,surrounding,5
MAP006289,DEST11334,BUS006289,hotel,0.48,5,very_near,5
MAP006290,DEST11334,BUS006290,restaurant,0.56,6,very_near,5
MAP006291,DEST11334,BUS006291,homestay,1.07,5,nearby,5
MAP006292,DEST11334,BUS006292,dhaba,1.18,5,nearby,5
MAP006293,DEST11334,BUS006293,hotel,2.06,8,nearby,5
MAP006294,DEST11334,BUS006294,cafe,2.92,11,nearby,5
MAP006295,DEST11334,BUS006295,guest_house,3.83,15,close,5
MAP006296,DEST11334,BUS006296,homestay,5.2,15,surrounding,5
MAP006297,DEST11335,BUS006297,hotel,0.48,5,very_near,5
MAP006298,DEST11335,BUS006298,restaurant,0.56,6,very_near,5
MAP006299,DEST11335,BUS006299,homestay,1.07,5,nearby,5
MAP006300,DEST11335,BUS006300,dhaba,1.18,5,nearby,5
MAP006301,DEST11335,BUS006301,hotel,2.06,8,nearby,5
MAP006302,DEST11335,BUS006302,cafe,2.92,11,nearby,5
MAP006303,DEST11335,BUS006303,guest_house,3.83,15,close,5
MAP006304,DEST11335,BUS006304,homestay,5.2,15,surrounding,5
MAP006305,DEST11336,BUS006305,hotel,0.48,5,very_near,5
MAP006306,DEST11336,BUS006306,restaurant,0.56,6,very_near,5
MAP006307,DEST11336,BUS006307,homestay,1.07,5,nearby,5
MAP006308,DEST11336,BUS006308,dhaba,1.18,5,nearby,5
MAP006309,DEST11336,BUS006309,hotel,2.06,8,nearby,5
MAP006310,DEST11336,BUS006310,cafe,2.92,11,nearby,5
MAP006311,DEST11336,BUS006311,guest_house,3.83,15,close,5
MAP006312,DEST11336,BUS006312,homestay,5.2,15,surrounding,5
MAP006313,DEST11337,BUS006313,hotel,0.48,5,very_near,5
MAP006314,DEST11337,BUS006314,restaurant,0.56,6,very_near,5
MAP006315,DEST11337,BUS006315,homestay,1.07,5,nearby,5
MAP006316,DEST11337,BUS006316,dhaba,1.18,5,nearby,5
MAP006317,DEST11337,BUS006317,hotel,2.06,8,nearby,5
MAP006318,DEST11337,BUS006318,cafe,2.92,11,nearby,5
MAP006319,DEST11337,BUS006319,guest_house,3.83,15,close,5
MAP006320,DEST11337,BUS006320,homestay,5.2,15,surrounding,5
MAP006321,DEST11338,BUS006321,hotel,0.48,5,very_near,5
MAP006322,DEST11338,BUS006322,restaurant,0.56,6,very_near,5
MAP006323,DEST11338,BUS006323,homestay,1.07,5,nearby,5
MAP006324,DEST11338,BUS006324,dhaba,1.18,5,nearby,5
MAP006325,DEST11338,BUS006325,hotel,2.06,8,nearby,5
MAP006326,DEST11338,BUS006326,cafe,2.92,11,nearby,5
MAP006327,DEST11338,BUS006327,guest_house,3.83,15,close,5
MAP006328,DEST11338,BUS006328,homestay,5.2,15,surrounding,5
MAP006329,DEST11339,BUS006329,hotel,0.48,5,very_near,5
MAP006330,DEST11339,BUS006330,restaurant,0.56,6,very_near,5
MAP006331,DEST11339,BUS006331,homestay,1.07,5,nearby,5
MAP006332,DEST11339,BUS006332,dhaba,1.18,5,nearby,5
MAP006333,DEST11339,BUS006333,hotel,2.06,8,nearby,5
MAP006334,DEST11339,BUS006334,cafe,2.92,11,nearby,5
MAP006335,DEST11339,BUS006335,guest_house,3.83,15,close,5
MAP006336,DEST11339,BUS006336,homestay,5.2,15,surrounding,5
MAP006337,DEST11340,BUS006337,hotel,0.48,5,very_near,5
MAP006338,DEST11340,BUS006338,restaurant,0.56,6,very_near,5
MAP006339,DEST11340,BUS006339,homestay,1.07,5,nearby,5
MAP006340,DEST11340,BUS006340,dhaba,1.18,5,nearby,5
MAP006341,DEST11340,BUS006341,hotel,2.06,8,nearby,5
MAP006342,DEST11340,BUS006342,cafe,2.92,11,nearby,5
MAP006343,DEST11340,BUS006343,guest_house,3.83,15,close,5
MAP006344,DEST11340,BUS006344,homestay,5.2,15,surrounding,5
MAP006345,DEST11341,BUS006345,hotel,0.48,5,very_near,5
MAP006346,DEST11341,BUS006346,restaurant,0.56,6,very_near,5
MAP006347,DEST11341,BUS006347,homestay,1.07,5,nearby,5
MAP006348,DEST11341,BUS006348,dhaba,1.18,5,nearby,5
MAP006349,DEST11341,BUS006349,hotel,2.06,8,nearby,5
MAP006350,DEST11341,BUS006350,cafe,2.92,11,nearby,5
MAP006351,DEST11341,BUS006351,guest_house,3.83,15,close,5
MAP006352,DEST11341,BUS006352,homestay,5.2,15,surrounding,5
MAP006353,DEST11342,BUS006353,hotel,0.48,5,very_near,5
MAP006354,DEST11342,BUS006354,restaurant,0.56,6,very_near,5
MAP006355,DEST11342,BUS006355,homestay,1.07,5,nearby,5
MAP006356,DEST11342,BUS006356,dhaba,1.18,5,nearby,5
MAP006357,DEST11342,BUS006357,hotel,2.06,8,nearby,5
MAP006358,DEST11342,BUS006358,cafe,2.92,11,nearby,5
MAP006359,DEST11342,BUS006359,guest_house,3.83,15,close,5
MAP006360,DEST11342,BUS006360,homestay,5.2,15,surrounding,5
MAP006361,DEST11343,BUS006361,hotel,0.48,5,very_near,5
MAP006362,DEST11343,BUS006362,restaurant,0.56,6,very_near,5
MAP006363,DEST11343,BUS006363,homestay,1.07,5,nearby,5
MAP006364,DEST11343,BUS006364,dhaba,1.18,5,nearby,5
MAP006365,DEST11343,BUS006365,hotel,2.06,8,nearby,5
MAP006366,DEST11343,BUS006366,cafe,2.92,11,nearby,5
MAP006367,DEST11343,BUS006367,guest_house,3.83,15,close,5
MAP006368,DEST11343,BUS006368,homestay,5.2,15,surrounding,5
MAP006369,DEST11344,BUS006369,hotel,0.48,5,very_near,5
MAP006370,DEST11344,BUS006370,restaurant,0.56,6,very_near,5
MAP006371,DEST11344,BUS006371,homestay,1.07,5,nearby,5
MAP006372,DEST11344,BUS006372,dhaba,1.18,5,nearby,5
MAP006373,DEST11344,BUS006373,hotel,2.06,8,nearby,5
MAP006374,DEST11344,BUS006374,cafe,2.92,11,nearby,5
MAP006375,DEST11344,BUS006375,guest_house,3.83,15,close,5
MAP006376,DEST11344,BUS006376,homestay,5.2,15,surrounding,5
MAP006377,DEST11345,BUS006377,hotel,0.48,5,very_near,5
MAP006378,DEST11345,BUS006378,restaurant,0.56,6,very_near,5
MAP006379,DEST11345,BUS006379,homestay,1.07,5,nearby,5
MAP006380,DEST11345,BUS006380,dhaba,1.18,5,nearby,5
MAP006381,DEST11345,BUS006381,hotel,2.06,8,nearby,5
MAP006382,DEST11345,BUS006382,cafe,2.92,11,nearby,5
MAP006383,DEST11345,BUS006383,guest_house,3.83,15,close,5
MAP006384,DEST11345,BUS006384,homestay,5.2,15,surrounding,5
MAP006385,DEST11346,BUS006385,hotel,0.48,5,very_near,5
MAP006386,DEST11346,BUS006386,restaurant,0.56,6,very_near,5
MAP006387,DEST11346,BUS006387,homestay,1.07,5,nearby,5
MAP006388,DEST11346,BUS006388,dhaba,1.18,5,nearby,5
MAP006389,DEST11346,BUS006389,hotel,2.06,8,nearby,5
MAP006390,DEST11346,BUS006390,cafe,2.92,11,nearby,5
MAP006391,DEST11346,BUS006391,guest_house,3.83,15,close,5
MAP006392,DEST11346,BUS006392,homestay,5.2,15,surrounding,5
MAP006393,DEST11347,BUS006393,hotel,0.48,5,very_near,5
MAP006394,DEST11347,BUS006394,restaurant,0.56,6,very_near,5
MAP006395,DEST11347,BUS006395,homestay,1.07,5,nearby,5
MAP006396,DEST11347,BUS006396,dhaba,1.18,5,nearby,5
MAP006397,DEST11347,BUS006397,hotel,2.06,8,nearby,5
MAP006398,DEST11347,BUS006398,cafe,2.92,11,nearby,5
MAP006399,DEST11347,BUS006399,guest_house,3.83,15,close,5
MAP006400,DEST11347,BUS006400,homestay,5.2,15,surrounding,5
MAP006401,DEST11714,BUS006401,hotel,0.47,5,very_near,5
MAP006402,DEST11714,BUS006402,restaurant,0.55,6,very_near,5
MAP006403,DEST11714,BUS006403,homestay,1.05,5,nearby,5
MAP006404,DEST11714,BUS006404,dhaba,1.16,5,nearby,5
MAP006405,DEST11714,BUS006405,hotel,2.02,8,nearby,5
MAP006406,DEST11714,BUS006406,cafe,2.87,11,nearby,5
MAP006407,DEST11714,BUS006407,guest_house,3.76,15,close,5
MAP006408,DEST11714,BUS006408,homestay,5.11,15,surrounding,5
MAP006409,DEST11715,BUS006409,hotel,0.47,5,very_near,5
MAP006410,DEST11715,BUS006410,restaurant,0.55,6,very_near,5
MAP006411,DEST11715,BUS006411,homestay,1.05,5,nearby,5
MAP006412,DEST11715,BUS006412,dhaba,1.16,5,nearby,5
MAP006413,DEST11715,BUS006413,hotel,2.02,8,nearby,5
MAP006414,DEST11715,BUS006414,cafe,2.87,11,nearby,5
MAP006415,DEST11715,BUS006415,guest_house,3.76,15,close,5
MAP006416,DEST11715,BUS006416,homestay,5.11,15,surrounding,5
MAP006417,DEST11716,BUS006417,hotel,0.47,5,very_near,5
MAP006418,DEST11716,BUS006418,restaurant,0.55,6,very_near,5
MAP006419,DEST11716,BUS006419,homestay,1.05,5,nearby,5
MAP006420,DEST11716,BUS006420,dhaba,1.15,5,nearby,5
MAP006421,DEST11716,BUS006421,hotel,2.02,8,nearby,5
MAP006422,DEST11716,BUS006422,cafe,2.86,11,nearby,5
MAP006423,DEST11716,BUS006423,guest_house,3.76,15,close,5
MAP006424,DEST11716,BUS006424,homestay,5.1,15,surrounding,5
MAP006425,DEST11717,BUS006425,hotel,0.47,5,very_near,5
MAP006426,DEST11717,BUS006426,restaurant,0.55,6,very_near,5
MAP006427,DEST11717,BUS006427,homestay,1.06,5,nearby,5
MAP006428,DEST11717,BUS006428,dhaba,1.16,5,nearby,5
MAP006429,DEST11717,BUS006429,hotel,2.03,8,nearby,5
MAP006430,DEST11717,BUS006430,cafe,2.88,11,nearby,5
MAP006431,DEST11717,BUS006431,guest_house,3.78,15,close,5
MAP006432,DEST11717,BUS006432,homestay,5.12,15,surrounding,5
MAP006433,DEST11718,BUS006433,hotel,0.47,5,very_near,5
MAP006434,DEST11718,BUS006434,restaurant,0.55,6,very_near,5
MAP006435,DEST11718,BUS006435,homestay,1.06,5,nearby,5
MAP006436,DEST11718,BUS006436,dhaba,1.16,5,nearby,5
MAP006437,DEST11718,BUS006437,hotel,2.03,8,nearby,5
MAP006438,DEST11718,BUS006438,cafe,2.88,11,nearby,5
MAP006439,DEST11718,BUS006439,guest_house,3.78,15,close,5
MAP006440,DEST11718,BUS006440,homestay,5.12,15,surrounding,5
MAP006441,DEST11719,BUS006441,hotel,0.47,5,very_near,5
MAP006442,DEST11719,BUS006442,restaurant,0.55,6,very_near,5
MAP006443,DEST11719,BUS006443,homestay,1.05,5,nearby,5
MAP006444,DEST11719,BUS006444,dhaba,1.15,5,nearby,5
MAP006445,DEST11719,BUS006445,hotel,2.02,8,nearby,5
MAP006446,DEST11719,BUS006446,cafe,2.86,11,nearby,5
MAP006447,DEST11719,BUS006447,guest_house,3.76,15,close,5
MAP006448,DEST11719,BUS006448,homestay,5.1,15,surrounding,5
MAP006449,DEST11720,BUS006449,hotel,0.47,5,very_near,5
MAP006450,DEST11720,BUS006450,restaurant,0.55,6,very_near,5
MAP006451,DEST11720,BUS006451,homestay,1.05,5,nearby,5
MAP006452,DEST11720,BUS006452,dhaba,1.15,5,nearby,5
MAP006453,DEST11720,BUS006453,hotel,2.02,8,nearby,5
MAP006454,DEST11720,BUS006454,cafe,2.86,11,nearby,5
MAP006455,DEST11720,BUS006455,guest_house,3.76,15,close,5
MAP006456,DEST11720,BUS006456,homestay,5.1,15,surrounding,5
MAP006457,DEST11721,BUS006457,hotel,0.47,5,very_near,5
MAP006458,DEST11721,BUS006458,restaurant,0.55,6,very_near,5
MAP006459,DEST11721,BUS006459,homestay,1.06,5,nearby,5
MAP006460,DEST11721,BUS006460,dhaba,1.16,5,nearby,5
MAP006461,DEST11721,BUS006461,hotel,2.03,8,nearby,5
MAP006462,DEST11721,BUS006462,cafe,2.88,11,nearby,5
MAP006463,DEST11721,BUS006463,guest_house,3.78,15,close,5
MAP006464,DEST11721,BUS006464,homestay,5.12,15,surrounding,5
MAP006465,DEST11722,BUS006465,hotel,0.47,5,very_near,5
MAP006466,DEST11722,BUS006466,restaurant,0.55,6,very_near,5
MAP006467,DEST11722,BUS006467,homestay,1.06,5,nearby,5
MAP006468,DEST11722,BUS006468,dhaba,1.16,5,nearby,5
MAP006469,DEST11722,BUS006469,hotel,2.03,8,nearby,5
MAP006470,DEST11722,BUS006470,cafe,2.88,11,nearby,5
MAP006471,DEST11722,BUS006471,guest_house,3.78,15,close,5
MAP006472,DEST11722,BUS006472,homestay,5.13,15,surrounding,5
MAP006473,DEST11723,BUS006473,hotel,0.47,5,very_near,5
MAP006474,DEST11723,BUS006474,restaurant,0.55,6,very_near,5
MAP006475,DEST11723,BUS006475,homestay,1.06,5,nearby,5
MAP006476,DEST11723,BUS006476,dhaba,1.16,5,nearby,5
MAP006477,DEST11723,BUS006477,hotel,2.03,8,nearby,5
MAP006478,DEST11723,BUS006478,cafe,2.88,11,nearby,5
MAP006479,DEST11723,BUS006479,guest_house,3.78,15,close,5
MAP006480,DEST11723,BUS006480,homestay,5.13,15,surrounding,5
MAP006481,DEST11724,BUS006481,hotel,0.47,5,very_near,5
MAP006482,DEST11724,BUS006482,restaurant,0.55,6,very_near,5
MAP006483,DEST11724,BUS006483,homestay,1.06,5,nearby,5
MAP006484,DEST11724,BUS006484,dhaba,1.16,5,nearby,5
MAP006485,DEST11724,BUS006485,hotel,2.03,8,nearby,5
MAP006486,DEST11724,BUS006486,cafe,2.88,11,nearby,5
MAP006487,DEST11724,BUS006487,guest_house,3.77,15,close,5
MAP006488,DEST11724,BUS006488,homestay,5.12,15,surrounding,5
MAP006489,DEST11725,BUS006489,hotel,0.47,5,very_near,5
MAP006490,DEST11725,BUS006490,restaurant,0.55,6,very_near,5
MAP006491,DEST11725,BUS006491,homestay,1.05,5,nearby,5
MAP006492,DEST11725,BUS006492,dhaba,1.15,5,nearby,5
MAP006493,DEST11725,BUS006493,hotel,2.02,8,nearby,5
MAP006494,DEST11725,BUS006494,cafe,2.86,11,nearby,5
MAP006495,DEST11725,BUS006495,guest_house,3.76,15,close,5
MAP006496,DEST11725,BUS006496,homestay,5.1,15,surrounding,5
MAP006497,DEST11726,BUS006497,hotel,0.47,5,very_near,5
MAP006498,DEST11726,BUS006498,restaurant,0.55,6,very_near,5
MAP006499,DEST11726,BUS006499,homestay,1.05,5,nearby,5
MAP006500,DEST11726,BUS006500,dhaba,1.15,5,nearby,5
MAP006501,DEST11726,BUS006501,hotel,2.02,8,nearby,5
MAP006502,DEST11726,BUS006502,cafe,2.86,11,nearby,5
MAP006503,DEST11726,BUS006503,guest_house,3.76,15,close,5
MAP006504,DEST11726,BUS006504,homestay,5.1,15,surrounding,5
MAP006505,DEST11727,BUS006505,hotel,0.47,5,very_near,5
MAP006506,DEST11727,BUS006506,restaurant,0.55,6,very_near,5
MAP006507,DEST11727,BUS006507,homestay,1.06,5,nearby,5
MAP006508,DEST11727,BUS006508,dhaba,1.16,5,nearby,5
MAP006509,DEST11727,BUS006509,hotel,2.03,8,nearby,5
MAP006510,DEST11727,BUS006510,cafe,2.88,11,nearby,5
MAP006511,DEST11727,BUS006511,guest_house,3.78,15,close,5
MAP006512,DEST11727,BUS006512,homestay,5.13,15,surrounding,5
MAP006513,DEST11728,BUS006513,hotel,0.47,5,very_near,5
MAP006514,DEST11728,BUS006514,restaurant,0.55,6,very_near,5
MAP006515,DEST11728,BUS006515,homestay,1.05,5,nearby,5
MAP006516,DEST11728,BUS006516,dhaba,1.15,5,nearby,5
MAP006517,DEST11728,BUS006517,hotel,2.02,8,nearby,5
MAP006518,DEST11728,BUS006518,cafe,2.86,11,nearby,5
MAP006519,DEST11728,BUS006519,guest_house,3.76,15,close,5
MAP006520,DEST11728,BUS006520,homestay,5.1,15,surrounding,5
MAP006521,DEST11729,BUS006521,hotel,0.47,5,very_near,5
MAP006522,DEST11729,BUS006522,restaurant,0.55,6,very_near,5
MAP006523,DEST11729,BUS006523,homestay,1.06,5,nearby,5
MAP006524,DEST11729,BUS006524,dhaba,1.16,5,nearby,5
MAP006525,DEST11729,BUS006525,hotel,2.03,8,nearby,5
MAP006526,DEST11729,BUS006526,cafe,2.88,11,nearby,5
MAP006527,DEST11729,BUS006527,guest_house,3.78,15,close,5
MAP006528,DEST11729,BUS006528,homestay,5.13,15,surrounding,5
MAP006529,DEST11730,BUS006529,hotel,0.47,5,very_near,5
MAP006530,DEST11730,BUS006530,restaurant,0.55,6,very_near,5
MAP006531,DEST11730,BUS006531,homestay,1.06,5,nearby,5
MAP006532,DEST11730,BUS006532,dhaba,1.16,5,nearby,5
MAP006533,DEST11730,BUS006533,hotel,2.03,8,nearby,5
MAP006534,DEST11730,BUS006534,cafe,2.88,11,nearby,5
MAP006535,DEST11730,BUS006535,guest_house,3.78,15,close,5
MAP006536,DEST11730,BUS006536,homestay,5.13,15,surrounding,5
MAP006537,DEST11731,BUS006537,hotel,0.47,5,very_near,5
MAP006538,DEST11731,BUS006538,restaurant,0.55,6,very_near,5
MAP006539,DEST11731,BUS006539,homestay,1.06,5,nearby,5
MAP006540,DEST11731,BUS006540,dhaba,1.16,5,nearby,5
MAP006541,DEST11731,BUS006541,hotel,2.03,8,nearby,5
MAP006542,DEST11731,BUS006542,cafe,2.88,11,nearby,5
MAP006543,DEST11731,BUS006543,guest_house,3.78,15,close,5
MAP006544,DEST11731,BUS006544,homestay,5.12,15,surrounding,5
MAP006545,DEST11732,BUS006545,hotel,0.47,5,very_near,5
MAP006546,DEST11732,BUS006546,restaurant,0.55,6,very_near,5
MAP006547,DEST11732,BUS006547,homestay,1.05,5,nearby,5
MAP006548,DEST11732,BUS006548,dhaba,1.15,5,nearby,5
MAP006549,DEST11732,BUS006549,hotel,2.02,8,nearby,5
MAP006550,DEST11732,BUS006550,cafe,2.86,11,nearby,5
MAP006551,DEST11732,BUS006551,guest_house,3.76,15,close,5
MAP006552,DEST11732,BUS006552,homestay,5.1,15,surrounding,5
MAP006553,DEST11733,BUS006553,hotel,0.47,5,very_near,5
MAP006554,DEST11733,BUS006554,restaurant,0.55,6,very_near,5
MAP006555,DEST11733,BUS006555,homestay,1.06,5,nearby,5
MAP006556,DEST11733,BUS006556,dhaba,1.16,5,nearby,5
MAP006557,DEST11733,BUS006557,hotel,2.03,8,nearby,5
MAP006558,DEST11733,BUS006558,cafe,2.88,11,nearby,5
MAP006559,DEST11733,BUS006559,guest_house,3.78,15,close,5
MAP006560,DEST11733,BUS006560,homestay,5.13,15,surrounding,5
MAP006561,DEST11734,BUS006561,hotel,0.47,5,very_near,5
MAP006562,DEST11734,BUS006562,restaurant,0.55,6,very_near,5
MAP006563,DEST11734,BUS006563,homestay,1.06,5,nearby,5
MAP006564,DEST11734,BUS006564,dhaba,1.16,5,nearby,5
MAP006565,DEST11734,BUS006565,hotel,2.03,8,nearby,5
MAP006566,DEST11734,BUS006566,cafe,2.88,11,nearby,5
MAP006567,DEST11734,BUS006567,guest_house,3.78,15,close,5
MAP006568,DEST11734,BUS006568,homestay,5.13,15,surrounding,5
MAP006569,DEST11735,BUS006569,hotel,0.47,5,very_near,5
MAP006570,DEST11735,BUS006570,restaurant,0.55,6,very_near,5
MAP006571,DEST11735,BUS006571,homestay,1.05,5,nearby,5
MAP006572,DEST11735,BUS006572,dhaba,1.15,5,nearby,5
MAP006573,DEST11735,BUS006573,hotel,2.02,8,nearby,5
MAP006574,DEST11735,BUS006574,cafe,2.86,11,nearby,5
MAP006575,DEST11735,BUS006575,guest_house,3.76,15,close,5
MAP006576,DEST11735,BUS006576,homestay,5.1,15,surrounding,5
MAP006577,DEST11736,BUS006577,hotel,0.47,5,very_near,5
MAP006578,DEST11736,BUS006578,restaurant,0.55,6,very_near,5
MAP006579,DEST11736,BUS006579,homestay,1.06,5,nearby,5
MAP006580,DEST11736,BUS006580,dhaba,1.16,5,nearby,5
MAP006581,DEST11736,BUS006581,hotel,2.03,8,nearby,5
MAP006582,DEST11736,BUS006582,cafe,2.88,11,nearby,5
MAP006583,DEST11736,BUS006583,guest_house,3.78,15,close,5
MAP006584,DEST11736,BUS006584,homestay,5.13,15,surrounding,5
MAP006585,DEST11737,BUS006585,hotel,0.47,5,very_near,5
MAP006586,DEST11737,BUS006586,restaurant,0.55,6,very_near,5
MAP006587,DEST11737,BUS006587,homestay,1.06,5,nearby,5
MAP006588,DEST11737,BUS006588,dhaba,1.16,5,nearby,5
MAP006589,DEST11737,BUS006589,hotel,2.03,8,nearby,5
MAP006590,DEST11737,BUS006590,cafe,2.88,11,nearby,5
MAP006591,DEST11737,BUS006591,guest_house,3.78,15,close,5
MAP006592,DEST11737,BUS006592,homestay,5.13,15,surrounding,5
MAP006593,DEST11738,BUS006593,hotel,0.47,5,very_near,5
MAP006594,DEST11738,BUS006594,restaurant,0.55,6,very_near,5
MAP006595,DEST11738,BUS006595,homestay,1.06,5,nearby,5
MAP006596,DEST11738,BUS006596,dhaba,1.16,5,nearby,5
MAP006597,DEST11738,BUS006597,hotel,2.03,8,nearby,5
MAP006598,DEST11738,BUS006598,cafe,2.88,11,nearby,5
MAP006599,DEST11738,BUS006599,guest_house,3.78,15,close,5
MAP006600,DEST11738,BUS006600,homestay,5.12,15,surrounding,5
MAP006601,DEST11859,BUS006601,hotel,0.47,5,very_near,5
MAP006602,DEST11859,BUS006602,restaurant,0.55,6,very_near,5
MAP006603,DEST11859,BUS006603,homestay,1.05,5,nearby,5
MAP006604,DEST11859,BUS006604,dhaba,1.15,5,nearby,5
MAP006605,DEST11859,BUS006605,hotel,2.02,8,nearby,5
MAP006606,DEST11859,BUS006606,cafe,2.86,11,nearby,5
MAP006607,DEST11859,BUS006607,guest_house,3.76,15,close,5
MAP006608,DEST11859,BUS006608,homestay,5.1,15,surrounding,5
MAP006609,DEST11860,BUS006609,hotel,0.47,5,very_near,5
MAP006610,DEST11860,BUS006610,restaurant,0.55,6,very_near,5
MAP006611,DEST11860,BUS006611,homestay,1.05,5,nearby,5
MAP006612,DEST11860,BUS006612,dhaba,1.15,5,nearby,5
MAP006613,DEST11860,BUS006613,hotel,2.02,8,nearby,5
MAP006614,DEST11860,BUS006614,cafe,2.86,11,nearby,5
MAP006615,DEST11860,BUS006615,guest_house,3.76,15,close,5
MAP006616,DEST11860,BUS006616,homestay,5.1,15,surrounding,5
MAP006617,DEST11861,BUS006617,hotel,0.47,5,very_near,5
MAP006618,DEST11861,BUS006618,restaurant,0.55,6,very_near,5
MAP006619,DEST11861,BUS006619,homestay,1.05,5,nearby,5
MAP006620,DEST11861,BUS006620,dhaba,1.15,5,nearby,5
MAP006621,DEST11861,BUS006621,hotel,2.02,8,nearby,5
MAP006622,DEST11861,BUS006622,cafe,2.86,11,nearby,5
MAP006623,DEST11861,BUS006623,guest_house,3.76,15,close,5
MAP006624,DEST11861,BUS006624,homestay,5.09,15,surrounding,5
MAP006625,DEST11862,BUS006625,hotel,0.47,5,very_near,5
MAP006626,DEST11862,BUS006626,restaurant,0.55,6,very_near,5
MAP006627,DEST11862,BUS006627,homestay,1.06,5,nearby,5
MAP006628,DEST11862,BUS006628,dhaba,1.16,5,nearby,5
MAP006629,DEST11862,BUS006629,hotel,2.02,8,nearby,5
MAP006630,DEST11862,BUS006630,cafe,2.87,11,nearby,5
MAP006631,DEST11862,BUS006631,guest_house,3.77,15,close,5
MAP006632,DEST11862,BUS006632,homestay,5.11,15,surrounding,5
MAP006633,DEST11863,BUS006633,hotel,0.47,5,very_near,5
MAP006634,DEST11863,BUS006634,restaurant,0.55,6,very_near,5
MAP006635,DEST11863,BUS006635,homestay,1.05,5,nearby,5
MAP006636,DEST11863,BUS006636,dhaba,1.15,5,nearby,5
MAP006637,DEST11863,BUS006637,hotel,2.02,8,nearby,5
MAP006638,DEST11863,BUS006638,cafe,2.86,11,nearby,5
MAP006639,DEST11863,BUS006639,guest_house,3.76,15,close,5
MAP006640,DEST11863,BUS006640,homestay,5.1,15,surrounding,5
MAP006641,DEST11864,BUS006641,hotel,0.47,5,very_near,5
MAP006642,DEST11864,BUS006642,restaurant,0.55,6,very_near,5
MAP006643,DEST11864,BUS006643,homestay,1.05,5,nearby,5
MAP006644,DEST11864,BUS006644,dhaba,1.15,5,nearby,5
