tourist_place_id,tourist_place_name,destination_type,description,city,district,state,country,latitude,longitude,best_time_to_visit,average_visit_duration,estimated_budget,crowd_level,popularity,heritage,nature,adventure,culture,spiritual,family_friendly,accessibility,sustainability,safety_status,nearby_transport,official_website,source_url,source_name,verification_status
DEST08501,Kaveri River Hogenakkal,Attraction,"Kaveri River Hogenakkal is a renowned nature attraction in Dharmapuri district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Tamil Nadu,Tamil Nadu,Tamil Nadu,India,12.1151,78.0762,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST08502,Subramanya Siva Memorial,Attraction,"Subramanya Siva Memorial is a renowned nature attraction in Dharmapuri district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Tamil Nadu,Tamil Nadu,Tamil Nadu,India,12.1371,78.1102,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST08503,Kodaikanal,Attraction,"Kodaikanal is a renowned nature attraction in Dindigul district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Tamil Nadu,Tamil Nadu,Tamil Nadu,India,10.4273,78.0003,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST08504,Coaker's Walk,Attraction,"Coaker's Walk is a renowned nature attraction in Dindigul district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Tamil Nadu,Tamil Nadu,Tamil Nadu,India,10.4493,78.0343,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST08505,Pillar Rocks,Attraction,"Pillar Rocks is a renowned nature attraction in Dindigul district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Tamil Nadu,Tamil Nadu,Tamil Nadu,India,10.2713,78.0683,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST08506,Guna Caves,Attraction,"Guna Caves is a renowned cave attraction in Dindigul district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Tamil Nadu,Tamil Nadu,Tamil Nadu,India,10.2933,77.9023,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST08507,Dolphin's Nose Kodaikanal,Attraction,"Dolphin's Nose Kodaikanal is a renowned nature attraction in Dindigul district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Tamil Nadu,Tamil Nadu,Tamil Nadu,India,10.3373,77.9703,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST08508,Moir Point,Attraction,"Moir Point is a renowned nature attraction in Dindigul district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Tamil Nadu,Tamil Nadu,Tamil Nadu,India,10.2693,77.9743,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST08509,Pine Forest Kodaikanal,Attraction,"Pine Forest Kodaikanal is a renowned nature attraction in Dindigul district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Tamil Nadu,Tamil Nadu,Tamil Nadu,India,10.2913,78.0083,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST08510,Mannavanur Lake,Attraction,"Mannavanur Lake is a renowned lake attraction in Dindigul district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Tamil Nadu,Tamil Nadu,Tamil Nadu,India,10.3133,78.0423,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST08511,Mannavanur Sheep Farm,Attraction,"Mannavanur Sheep Farm is a renowned nature attraction in Dindigul district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Tamil Nadu,Tamil Nadu,Tamil Nadu,India,10.3353,78.0763,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST08512,Kookal Village,Attraction,"Kookal Village is a renowned nature attraction in Dindigul district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Tamil Nadu,Tamil Nadu,Tamil Nadu,India,10.3573,77.9103,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST08513,Kookal Lake,Attraction,"Kookal Lake is a renowned lake attraction in Dindigul district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Tamil Nadu,Tamil Nadu,Tamil Nadu,India,10.3793,77.9443,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST08514,Berijam Lake,Attraction,"Berijam Lake is a renowned lake attraction in Dindigul district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Tamil Nadu,Tamil Nadu,Tamil Nadu,India,10.4233,78.0123,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST08515,Berijam Forest,Attraction,"Berijam Forest is a renowned nature attraction in Dindigul district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Tamil Nadu,Tamil Nadu,Tamil Nadu,India,10.4453,78.0463,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST08516,Poombarai Village,Attraction,"Poombarai Village is a renowned heritage attraction in Dindigul district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Tamil Nadu,Tamil Nadu,Tamil Nadu,India,10.2673,77.8803,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST08517,Poomparai Viewpoint,Attraction,"Poomparai Viewpoint is a renowned nature attraction in Dindigul district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Tamil Nadu,Tamil Nadu,Tamil Nadu,India,10.3113,77.9483,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST08518,Vattakanal,Attraction,"Vattakanal is a renowned nature attraction in Dindigul district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Tamil Nadu,Tamil Nadu,Tamil Nadu,India,10.3333,77.9823,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST08519,Poomparai Terraces,Attraction,"Poomparai Terraces is a renowned nature attraction in Dindigul district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Tamil Nadu,Tamil Nadu,Tamil Nadu,India,10.3553,78.0163,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST08520,Pachamalai Hills Kodaikanal,Attraction,"Pachamalai Hills Kodaikanal is a renowned nature attraction in Dindigul district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Tamil Nadu,Tamil Nadu,Tamil Nadu,India,10.3773,78.0503,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST08521,Palani Hills,Attraction,"Palani Hills is a renowned nature attraction in Dindigul district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Tamil Nadu,Tamil Nadu,Tamil Nadu,India,10.4213,77.9183,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST08522,Oddanchatram Hills,Attraction,"Oddanchatram Hills is a renowned nature attraction in Dindigul district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Tamil Nadu,Tamil Nadu,Tamil Nadu,India,10.2873,78.0203,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST08523,Amaravathi Valley Border,Attraction,"Amaravathi Valley Border is a renowned nature attraction in Dindigul district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Tamil Nadu,Tamil Nadu,Tamil Nadu,India,10.3093,78.0543,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST08524,Reddiarchatram,Attraction,"Reddiarchatram is a renowned heritage attraction in Dindigul district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Tamil Nadu,Tamil Nadu,Tamil Nadu,India,10.3973,77.9903,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST08525,Sirumalai,Attraction,"Sirumalai is a renowned nature attraction in Dindigul district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Tamil Nadu,Tamil Nadu,Tamil Nadu,India,10.4193,78.0243,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST08526,Sirumalai Lake,Attraction,"Sirumalai Lake is a renowned lake attraction in Dindigul district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Tamil Nadu,Tamil Nadu,Tamil Nadu,India,10.4413,78.0583,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST08527,Agasthyapuram Hills,Attraction,"Agasthyapuram Hills is a renowned nature attraction in Dindigul district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Tamil Nadu,Tamil Nadu,Tamil Nadu,India,10.2853,77.9263,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
DEST08528,Sathyamangalam Tiger Reserve,Attraction,"Sathyamangalam Tiger Reserve is a renowned wildlife attraction in Erode district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Tamil Nadu,Tamil Nadu,Tamil Nadu,India,11.281,77.6972,October to March,2 - 4 Hours,"₹500 - ₹2,000",Low,High,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Wheelchair Accessible Paths Available,Eco-Tourism Guidelines In Effect,Verified Safe (Score: 92/100),"Auto-rickshaws, Local Taxis, State Bus Terminal",https://www.incredibleindia.gov.in,https://data.gov.in/tourism,Ministry of Tourism / Incredible India Portal,Government Verified
