"attraction_id","attraction_name","city_name","state_name","district_name","attraction_type","category","tourism_type","significance","unesco_status","asi_status","protected_area_status","ramsar_status","source_name","source_url","evidence_notes"
"ATT001050","Dashavatara Temple, Deogarh","Lalitpur","Uttar Pradesh","Lalitpur","Historical","Archaeological Site","Heritage Tourism","Archaeological","None","ASI Protected","None","Not Ramsar","Archaeological Survey of India","https://asi.nic.in/","6th-century Gupta-period stone temple, one of the earliest surviving Hindu temples in North India with Vishnu Anantasayana relief, ASI protected."
"ATT001051","Deogarh Jain Temple Complex","Lalitpur","Uttar Pradesh","Lalitpur","Historical","Archaeological Site","Heritage Tourism","Archaeological","None","ASI Protected","None","Not Ramsar","Archaeological Survey of India","https://asi.nic.in/","Cluster of 31 medieval Jain temples dating from 8th-17th century within Karnali fort walls overlooking Betwa river, ASI protected."
"ATT001052","Talbehat Fort","Lalitpur","Uttar Pradesh","Lalitpur","Historical","Fort","Heritage Tourism","Historical","None","Not ASI Protected","None","Not Ramsar","District Administration Lalitpur","https://lalitpur.nic.in/","17th-century fortress built by Bharat Shah of Orchha on a hillock overlooking the expansive Mansarovar Lake."
"ATT001053","Ambedkar Memorial Park","Lucknow","Uttar Pradesh","Lucknow","Cultural","Memorial","Urban Tourism","Architectural","None","Not ASI Protected","None","Not Ramsar","Uttar Pradesh Tourism","https://uptourism.gov.in/","Monumental 107-acre architectural memorial complex crafted from red sandstone quarried from Rajasthan."
"ATT001054","Bara Imambara Complex (Asfi Imambara)","Lucknow","Uttar Pradesh","Lucknow","Historical","Monument","Heritage Tourism","Architectural","None","ASI Protected","None","Not Ramsar","Archaeological Survey of India","https://asi.nic.in/","1784 Awadhi monumental complex built by Nawab Asaf-ud-Daula with the world's largest unsupported vaulted hall and the Bhool Bhulaiya maze, ASI protected."
"ATT001055","Chhota Imambara (Husainabad Imambara)","Lucknow","Uttar Pradesh","Lucknow","Historical","Monument","Heritage Tourism","Architectural","None","ASI Protected","None","Not Ramsar","Archaeological Survey of India","https://asi.nic.in/","1838 palace of lights built by Muhammad Ali Shah adorned with Belgian glass chandeliers, gilded domes, and calligraphic art, ASI protected."
"ATT001056","Husainabad Clock Tower","Lucknow","Uttar Pradesh","Lucknow","Historical","Monument","Heritage Tourism","Architectural","None","Not ASI Protected","None","Not Ramsar","Uttar Pradesh Tourism","https://uptourism.gov.in/","Tallest clock tower in India standing 221 feet tall, constructed in 1881 in Victorian-Gothic architectural style."
"ATT001057","Nawab Wajid Ali Shah Zoological Garden (Lucknow Zoo)","Lucknow","Uttar Pradesh","Lucknow","Wildlife","Zoo","Wildlife Tourism","Ecological","None","Not ASI Protected","Wildlife Sanctuary","Not Ramsar","Central Zoo Authority","https://cza.nic.in/","Established in 1921 across 71 acres, housing diverse wildlife and the State Museum of Uttar Pradesh."
"ATT001058","Rumi Darwaza","Lucknow","Uttar Pradesh","Lucknow","Historical","Monument","Heritage Tourism","Architectural","None","ASI Protected","None","Not Ramsar","Archaeological Survey of India","https://asi.nic.in/","Imposing 60-foot tall 1784 gateway modeled after the Sublime Porte of Istanbul, signature architectural icon of Lucknow, ASI protected."
"ATT001059","The British Residency, Lucknow","Lucknow","Uttar Pradesh","Lucknow","Historical","Archaeological Site","Heritage Tourism","Historical","None","ASI Protected","None","Not Ramsar","Archaeological Survey of India","https://asi.nic.in/","Preserved ruins of the residential compound that endured the dramatic 147-day Siege of Lucknow during the 1857 uprising, ASI protected."
"ATT001060","Saman Bird Sanctuary","Mainpuri","Uttar Pradesh","Mainpuri","Wildlife","Wildlife Sanctuary","Wildlife Tourism","Ecological","None","Not ASI Protected","Wildlife Sanctuary","Ramsar Site","Ramsar Convention on Wetlands","https://rsis.ramsar.org/ris/2412","Designated Ramsar site comprising a seasonal oxbow lake on the Ganges floodplain, vital refuge for Sarus Cranes."
"ATT001061","Sheetla Devi Temple, Mainpuri","Mainpuri","Uttar Pradesh","Mainpuri","Religious","Temple","Religious Tourism","Religious","None","Not ASI Protected","None","Not Ramsar","District Administration Mainpuri","https://mainpuri.nic.in/","Historic Shakta shrine in Mainpuri hosting the annual rural Chaitra Navratri religious congregation."
"ATT001062","Dwarkadhish Temple, Mathura","Mathura","Uttar Pradesh","Mathura","Religious","Temple","Religious Tourism","Architectural","None","Not ASI Protected","None","Not Ramsar","Uttar Pradesh Tourism","https://uptourism.gov.in/","1814 CE temple built by Seth Gokuldass of Gwalior featuring Rajasthani architecture and painted ceilings near Askat Ghat."
"ATT001063","Government Museum, Mathura","Mathura","Uttar Pradesh","Mathura","Cultural","Museum","Cultural Tourism","Archaeological","None","Not ASI Protected","None","Not Ramsar","Department of Culture, Uttar Pradesh","https://uptourism.gov.in/","Founded in 1874, home to the world's most renowned collection of Kushana and Gupta red sandstone sculptures of Mathura School."
"ATT001064","Kans Qila","Mathura","Uttar Pradesh","Mathura","Historical","Fort","Heritage Tourism","Historical","None","Not ASI Protected","None","Not Ramsar","District Administration Mathura","https://mathura.nic.in/","Ancient fortress overlooking the Yamuna River rebuilt by Raja Man Singh of Amer, who also added an astronomical observatory."
"ATT001065","Shri Krishna Janmasthan Temple Complex","Mathura","Uttar Pradesh","Mathura","Religious","Temple","Religious Tourism","Religious","None","Not ASI Protected","None","Not Ramsar","Uttar Pradesh Tourism","https://uptourism.gov.in/","Holy temple complex marking the prison cell (Garbha Griha) where Lord Krishna was born, core of Braj pilgrimage."
"ATT001066","Vishram Ghat","Mathura","Uttar Pradesh","Mathura","Religious","Riverfront","Religious Tourism","Religious","None","Not ASI Protected","None","Not Ramsar","Uttar Pradesh Tourism","https://uptourism.gov.in/","Central holy ghat on River Yamuna where Lord Krishna is believed to have rested after slaying King Kamsa."
"ATT001067","Augarnath Temple (Kali Paltan Mandir)","Meerut","Uttar Pradesh","Meerut","Religious","Temple","Heritage Tourism","Historical","None","Not ASI Protected","None","Not Ramsar","Uttar Pradesh Tourism","https://uptourism.gov.in/","Historic Shiva shrine where Indian sepoys of the 3rd Bengal Native Cavalry plotted the outbreak of the 1857 War of Independence."
"ATT001068","Sardhana Church (Basilica of Our Lady of Graces)","Meerut","Uttar Pradesh","Meerut","Heritage","Church","Heritage Tourism","Architectural","None","Not ASI Protected","None","Not Ramsar","Uttar Pradesh Tourism","https://uptourism.gov.in/","1822 minor basilica built by Begum Samru designed by Italian architect Antonio Reghellini with Italian marble statues."
"ATT001069","Shahpeer Sahab Dargah","Meerut","Uttar Pradesh","Meerut","Historical","Monument","Heritage Tourism","Architectural","None","ASI Protected","None","Not Ramsar","Archaeological Survey of India","https://asi.nic.in/","1628 red sandstone Mughal pavilion tomb built by Empress Nur Jahan over Sufi saint Hazrat Shahpeer, ASI protected."
"ATT001070","St. John's Church, Meerut","Meerut","Uttar Pradesh","Meerut","Historical","Church","Heritage Tourism","Architectural","None","Not ASI Protected","None","Not Ramsar","District Administration Meerut","https://meerut.nic.in/","Erected in 1819, the oldest surviving parish church in Northern India, seating 3,000 parishioners in its classic colonnade."
"ATT001071","Ashtbhuja Temple and Kali Khoh","Mirzapur-Vindhyachal","Uttar Pradesh","Mirzapur","Religious","Caves","Religious Tourism","Religious","None","Not ASI Protected","None","Not Ramsar","Uttar Pradesh Tourism","https://uptourism.gov.in/","Hilltop and natural cave shrines forming the holy triangular pilgrimage circuit in the Vindhyan hills."
"ATT001072","Chunar Fort","Mirzapur-Vindhyachal","Uttar Pradesh","Mirzapur","Historical","Fort","Heritage Tourism","Historical","None","ASI Protected","None","Not Ramsar","Archaeological Survey of India","https://asi.nic.in/","Ancient fortress perched on an abrupt rocky bluff overlooking the Ganga, held by Sher Shah Suri, Humayun, and Warren Hastings, ASI protected."
"ATT001073","Vindhyavasini Devi Temple, Vindhyachal","Mirzapur-Vindhyachal","Uttar Pradesh","Mirzapur","Religious","Temple","Religious Tourism","Religious","None","Not ASI Protected","None","Not Ramsar","Uttar Pradesh Tourism","https://uptourism.gov.in/","Sacred Shaktipeeth on the banks of River Ganga dedicated to Goddess Mahishasuramardini, core of the Trikona Yatra."
"ATT001074","Windom Falls and Sirsi Dam","Mirzapur-Vindhyachal","Uttar Pradesh","Mirzapur","Natural","Waterfall","Nature Tourism","Natural","None","Not ASI Protected","None","Not Ramsar","Uttar Pradesh Tourism","https://uptourism.gov.in/","Cascading seasonal waterfall and reservoir in the rocky Vindhya escarpment near Mirzapur."
"ATT001075","Brass City Craft Heritage Centre","Moradabad","Uttar Pradesh","Moradabad","Cultural","Historic Settlement","Cultural Tourism","Cultural","None","Not ASI Protected","None","Not Ramsar","Uttar Pradesh Tourism","https://uptourism.gov.in/","Centuries-old brass handicraft artisans and export workshops that earned Moradabad global fame as the 'Brass City of India'."
"ATT001076","Jama Masjid Moradabad","Moradabad","Uttar Pradesh","Moradabad","Historical","Mosque","Heritage Tourism","Architectural","None","Not ASI Protected","None","Not Ramsar","District Administration Moradabad","https://moradabad.nic.in/","Historic 1631 congregational mosque built by Rustam Khan on a high terrace on the banks of Ramganga River."
"ATT001077","Shukratal (Sukdev Ashram and Vat Vriksha)","Muzaffarnagar","Uttar Pradesh","Muzaffarnagar","Religious","Botanical Attraction","Religious Tourism","Religious","None","Not ASI Protected","None","Not Ramsar","District Administration Muzaffarnagar","https://muzaffarnagar.nic.in/","Ancient sacred site where Sage Shukadeva narrated the Srimad Bhagavatam to King Parikshit beneath a 5,100-year-old banyan tree."
"ATT001078","Vahelna Jain Temple","Muzaffarnagar","Uttar Pradesh","Muzaffarnagar","Religious","Temple","Religious Tourism","Religious","None","Not ASI Protected","None","Not Ramsar","District Administration Muzaffarnagar","https://muzaffarnagar.nic.in/","Important Digambara Jain pilgrimage centre featuring a 57-foot monolithic statue of 23rd Tirthankara Lord Parshvanatha."
"ATT001079","Bela Bhawani Temple","Partapgarh","Uttar Pradesh","Pratapgarh","Religious","Temple","Religious Tourism","Religious","None","Not ASI Protected","None","Not Ramsar","District Administration Pratapgarh","https://pratapgarh.nic.in/","Ancient temple of Goddess Durga located on the sacred banks of Sai River in Bela Pratapgarh."
"ATT001080","Bhakti Mandir, Mangarh","Partapgarh","Uttar Pradesh","Pratapgarh","Religious","Temple","Religious Tourism","Architectural","None","Not ASI Protected","None","Not Ramsar","Uttar Pradesh Tourism","https://uptourism.gov.in/","Intricately carved pink and white marble temple established in 2005 by Jagadguru Kripalu Maharaj."
"ATT001081","Chuka Beach and Sharda Sagar Reservoir","Pilibhit","Uttar Pradesh","Pilibhit","Natural","Beach","Eco Tourism","Natural","None","Not ASI Protected","Wildlife Sanctuary","Not Ramsar","Uttar Pradesh Forest Department","https://upforest.gov.in/","Eco-tourism destination featuring forest treehouses and sand shores on the Sharda Sagar dam reservoir."
"ATT001082","Gauri Shankar Temple, Pilibhit","Pilibhit","Uttar Pradesh","Pilibhit","Religious","Temple","Religious Tourism","Religious","None","Not ASI Protected","None","Not Ramsar","District Administration Pilibhit","https://pilibhit.nic.in/","250-year-old Shiva temple located at the confluence of Devha and Khakra rivers."
"ATT001083","Pilibhit Tiger Reserve","Pilibhit","Uttar Pradesh","Pilibhit","Wildlife","Tiger Reserve","Wildlife Tourism","Ecological","None","Not ASI Protected","Tiger Reserve","Not Ramsar","National Tiger Conservation Authority","https://ntca.gov.in/","730 sq km protected Terai forest on the Indo-Nepal border, winner of the TX2 international conservation award for doubling tiger numbers."
"ATT001084","All Saints Cathedral (Patthar Girja)","Prayagraj","Uttar Pradesh","Prayagraj","Historical","Church","Heritage Tourism","Architectural","None","Not ASI Protected","None","Not Ramsar","Uttar Pradesh Tourism","https://uptourism.gov.in/","Imposing 13th-century Gothic Revival style cathedral designed by British architect Sir William Emerson, consecrated in 1887."
"ATT001085","Allahabad Fort and Ashoka Pillar","Prayagraj","Uttar Pradesh","Prayagraj","Historical","Fort","Heritage Tourism","Archaeological","None","ASI Protected","None","Not Ramsar","Archaeological Survey of India","https://asi.nic.in/","Massive 1583 fort built by Emperor Akbar housing the 3rd-century BCE Ashoka Pillar and underground Patalpuri Temple, ASI protected."
"ATT001086","Anand Bhavan and Swaraj Bhavan","Prayagraj","Uttar Pradesh","Prayagraj","Historical","Museum","Heritage Tourism","Historical","None","Not ASI Protected","None","Not Ramsar","Uttar Pradesh Tourism","https://uptourism.gov.in/","Historic two-storey estate of the Nehru-Gandhi family, nerve centre of the Indian freedom movement preserved as a national museum."
"ATT001087","Chandrashekhar Azad Park (Alfred Park) and Allahabad Museum","Prayagraj","Uttar Pradesh","Prayagraj","Heritage","Memorial","Heritage Tourism","Historical","None","Not ASI Protected","None","Not Ramsar","Ministry of Culture, Government of India","https://theallahabadmuseum.com/","Historic 133-acre park where revolutionary hero Chandrashekhar Azad attained martyrdom, home to national level Allahabad Museum."
"ATT001088","Khusro Bagh","Prayagraj","Uttar Pradesh","Prayagraj","Historical","Garden","Heritage Tourism","Architectural","None","ASI Protected","None","Not Ramsar","Archaeological Survey of India","https://asi.nic.in/","Walled Mughal charbagh garden containing the 17th-century ornate stone tombs of Prince Khusro and Sultan Begum, ASI protected."
"ATT001089","Triveni Sangam","Prayagraj","Uttar Pradesh","Prayagraj","Religious","Riverfront","Religious Tourism","Religious","None","Not ASI Protected","None","Not Ramsar","Uttar Pradesh Tourism","https://uptourism.gov.in/","Confluence of the Ganges, Yamuna, and mythical Saraswati rivers, premier pilgrimage venue of the world's largest human gathering (Maha Kumbh Mela)."
"ATT001090","Dalmau Fort and Ghats","Rae Bareli","Uttar Pradesh","Rae Bareli","Historical","Fort","Heritage Tourism","Historical","None","Not ASI Protected","None","Not Ramsar","District Administration Rae Bareli","https://raebareli.nic.in/","Historic riverside fort of King Dal and sacred ghats overlooking the Ganga, birthplace of poet Suryakant Tripathi Nirala."
