place_id,associated_search_term,search_weight
2852,Mission Park,1
2852,Sheela Park,1
2853,Dzuleke,1
2853,Picnic spot jalukie,1
2853,"Puliebadze, Jotsoma, Kohima",1
2853,River Valley Picnic Spot,1
2853,Uriamghat Picnic Spot,1
2854,ANIGO BIKE RENTAL SERVICE,1
2854,Energy Park,1
2854,Gompa,1
2854,Itanagar Zoo,1
2854,Polo Park,1
2855,Bamuni Hills,1
2855,Haleshwar Temple,1
2855,Padum Pukhuri,1
2855,SHIV MANDIR,1
2855,Sri Sri Maa Bhairabi Mandir,1
2856,Matai Garden,1
2856,Potsangbam Garden (Liklaleima Leikol),1
2856,Selloi Langmai Ecological Park,1
2856,Shilheipung Garden,1
2856,THE SHANGRI-LA PARK,1
2857,0,1
2857,Agnigarh,1
2857,Agnigarh View Point,1
2857,Chitralekha Udyan,1
2857,Ganesh Ghat Temple (গনেশ ঘাট মন্দিৰ),1
2858,Hanubi Ching Tourist Spot,1
2858,Khurkhul Picnic Spot,1
2858,Makhan Picnic Spot,1
2858,Maphou Dam Picnic Spot,1
2858,Phayeng Chakpa Picnic Spot,1
2859,Nameri National Park & Tiger Reserve,1
2859,Nameri National Park And Tiger Reserve,1
2859,Pakke Jungle Camp,1
2859,Pakke Tiger Reserve & Kameng river,1
2859,Pakke WLS & Tiger Reserve,1
2860,Kangthi Langso Waterfall,1
2860,Kangthilangso Eco Tourist & Picnic Spot,1
2860,Pak'longkam (Di'krutpi) Waterfall,1
2860,Silveta Wild-Venture Park,1
2860,TOKOLANGSO WATERFALL,1
2861,0,1
2861,Donyi polo water fall,1
2861,Hercules Eco Camp,1
2861,Rigo Waterfall,1
2861,Techi Aju Territory,1
2862,Children Park,1
2862,Eco Historical Park,1
2862,Indira Park,1
2862,Jadonang Memorial Park,1
2862,Matai Garden,1
2863,"Awunching Biodiversity Park, Pheidinga",1
2863,Matai Garden,1
2863,P.B.Peace Garden,1
2863,Phayeng Hei-yu Park,1
2863,Pheidinga Park,1
2864,Deo Pahar Temple Ruins,1
2864,Deopahar Temple Archeological Site,1
2864,Deoparbat,1
2864,Kakochang Waterfall,1
2864,দেওপাহাৰ ধ্বংসাৱশেষ,1
2865,0,1
2865,Dilli Ghat,1
2865,Merbil-Sasoni Eco-tourism Park,1
2865,Mridul Gogoi,1
2865,Sweety Beauty Parlour,1
2866,0,1
2866,Khonthungo Ezung Farm,1
2866,Mhabemo R Kithan Area,1
2866,Tourist Resort Wokha village,1
2866,Wokha Clock Tower,1
2867,BLOSSOM EXOTICA,1
2867,Fulbagan Park,1
2867,Mahatma Gandhi Udyan/Khanikar Park,1
2867,Maijan lake,1
2867,SHIV MANDIR,1
2868,Ereima Eco Park,1
2868,Indira Park,1
2868,Makoi Park,1
2868,Selloi Langmai Ecological Park,1
2868,Site for Meitei Heritage Park,1
2869,Mahabali Temple,1
2869,Old Govindaji Temple (unused now),1
2869,Radha krishna mandir,1
2869,Shree Shree Radha Krishna Mandir,1
2869,Shri Shri Radha krishna Temple,1
2870,Khangkhui Khullen Mangsor Cave,1
2870,Lungshang River Bridge,1
2870,Lungva park Ramva,1
2870,Mova Peak,1
2870,Nayi kaphung,1
2871,0,2
2871,Directorate Of Tourism,1
2871,Nagaland State Museum,1
2871,Nagaland tourism,1
2872,0,1
2872,Moranhat Park,1
2872,Nagalamora,1
2872,Shantipur Water Pond & Shantipur Club,1
2872,কাঞ্চন উপত্যকা (Kanchan Valley Of Moran),1
2873,Donyi polo water fall,1
2873,Gompa,1
2873,Indira Gandhi Park,1
2873,Itafort Western Gate,1
2873,State Museum,1
2874,Gompa,1
2874,Indira Gandhi Park,1
2874,Ita Fort,1
2874,Itanagar Zoo,1
2874,Science Centre,1
2875,0,5
2876,Burachapori Wildlife Sanctuary,1
2876,Laokhowa burhachapori wildlife sanctuary,1
2876,Orang National Park,1
2876,Orang Tiger Reserve,1
2876,ভোমোৰাগুৰি বৰখেলৰ নামঘৰ ও শংকৰী কৃষ্টি চৰ্চা কেন্দ্ৰ,1
2877,Kangla Eastern Gate (Nongpok Sanathong),1
2877,Kangla Fort,1
2877,Kangla Museum,1
2877,Kangla North Gate,1
2877,Kangla Southern Gate,1
2878,0,1
2878,Bhalukjuri Picnic Spot,1
2878,Bhelughat Waterfall,1
2878,Kakochang Waterfall,1
2878,Kangthi Langso Waterfall,1
2879,East Garden,1
2879,Kombirei Garden,1
2879,Makoi Park,1
2879,Millennium Garden,1
2879,Rose Garden (Kangla Fort),1
2880,Kangla Fort,1
2880,Kangla Western Gate / Kangla Sanathong,1
2880,Manipur State Museum,1
2880,RKCS Art Gallery And Museum,1
2880,Royal Palace,1
2881,Bamuni Hills,1
2881,Bora Chuburi Ghat,1
2881,Da Parbatia Temple,1
2881,Da parbatia Mandir,1
2881,Padum Pukhuri,1
2882,Bhelughat Waterfall,1
2882,Kangthilangso Eco Tourist & Picnic Spot,1
2882,Pak'longkam (Di'krutpi) Waterfall,1
2882,Paklongkam Waterfall,1
2882,Rengoni Waterfall,1
2883,Kahang(Yolo),1
2883,Khorung Mount Sachiri,1
2883,Shirui Base,1
2883,Shirui Ramsei Kathi,1
2883,Tingloi Peak (Sokhami Kaphung),1
2884,Kangla Museum,1
2884,Manipur Science Museum,1
2884,Manipur Zoological Garden,1
2884,Matai Garden,1
2884,Temple Of Thangal General,1
2885,0,1
2885,Bhalukjuri Waterfall,1
2885,Kakochang Water Falls Carparking Area,1
2885,Semelangso waterfall,1
2885,TOKOLANGSO WATERFALL,1
2886,"Chaopha Supaatphaa (Gadadhar Singha) maidam, চাওফা চ্যুপাতফা মৈদাম",1
2886,"Chaopha Suteuphaa maidam, চাওফা চ্যুতেওফা মৈদাম",1
2886,চাওফা চ্যুক্ৰাঙফা মৈদাম Chaophaa Sukhrangpha maidam,1
2886,চাওফা চ্যুতুফা মৈদাম Chaopha Sutuphaa maidam,1
2886,চাওফা ৰাজেশ্বৰ সিংহ মৈদাম (Chaopha Rajeshwar Singha Maidam),1
2887,JSU Water Project,1
2887,Mongleu Resort,1
2887,Old Jalukie Biodiversity Reserve,1
2887,Y Jn,1
2887,samziuram local ground,1
2888,Kachouphung (K) Village,1
2888,Kachouphung (K) community hall,1
2888,Longpi Khullen,1
2888,Nayi kaphung,1
2888,PHANGREI LAKE,1
2889,Joypure national Park,1
2889,Namrup Waterfalls - Dichang,1
2889,Tai Phake Museum,1
2889,Tipam deosali hills,1
2889,Tipamfake Buddhist Monastery,1
2890,Children's and water sports park(Melamora),1
2890,Manash Boruah,1
2890,Mela Mora Eco Tea Tourism Center Road,1
2890,Melamora Eco-Tea Tourism Centre,1
2890,Meluha resort,1
2891,Akashi Ganga picnic spot,1
2891,Champawati waterfall,1
2891,Chapanala,1
2891,Kangthilangso Eco Tourist & Picnic Spot,1
2891,Kathiatoli (Tengapani) Waterfall,1
2892,Ahutoli waterfall,1
2892,Champawati Water Fall / Chapanala Picnic Spot,1
2892,Tenga Pani,1
2892,Tengapani tea garden,1
2892,reng beng tengapani,1
2893,"Dzukou Valley, The Only Network Point (Peak)",1
2893,Dzükou Point,1
2893,Dzükou Valley,1
2893,Pulezo burial,1
2893,Vira elo ba.,1
2894,Andro Panam Ningthou Garden,1
2894,Andro hill,1
2894,Sangaithel Park & Resort,1
2894,Selloi Langmai Ecological Park,1
2894,Ãlìsõñ,1
2895,Dzüko View Point,1
2895,Kohima View Point,1
2895,Kuozhu View Point,1
2895,MOSEN view point,1
2895,"ZHL view point, Kidima, Nagaland",1
2896,Life Spring Corner,1
2896,Lovers point Dimapur,1
2896,Mission Park,1
2896,Nutun Bosti Gate,1
2896,Three House Top,1
2897,Nameri Eco Camp- Nameri National Par,1
2897,Nameri Eco Park,1
2897,Nameri National Park & Tiger Reserve,1
2897,Nameri National park,1
2897,Nameri Wildlife Range HQ,1
2898,KOKA Picnic Spot,1
2898,Kathiatoli (Tengapani) Waterfall,1
2898,Miyungma Daogah Waterfall,1
2898,Panimur Park,1
2898,Panimur view point,1
2899,Kakochang Waterfall,1
2899,Langvoku Waterfall,1
2899,Semelangso waterfall,1
2899,Silveta Waterfall,1
2899,TOKOLANGSO WATERFALL,1
2900,KIDIMA JUBILEE PARK,1
2900,"Phinyo Park - Kidima, Nagaland",1
2900,"VPPC Reserved Forest, Kidima, Nagaland",1
2900,"Vitan Badwe - Kidima, Nagaland",1
2900,"ZHL view point, Kidima, Nagaland",1
2901,Kaziranga,1
2901,Kaziranga National Park,2
2901,Kaziranga National Park Safari Co,1
2901,Kaziranga View Point,1
2902,"Mawkyrduk Monolith, Tynrong, Mawlangwirz Meghalaya India",1
2902,Mawlangkhar Ranges,1
2902,Mawphanlur Lake,1
2902,Mawphanlur Natural Lake,1
2902,"Mawphanlur, Madthadraishan,West Khasi Hills, Meghalaya",1
2903,Gola Ghar,1
2903,Kareng Ghar,1
2903,Rang Ghar ৰংঘৰ,1
2903,Sivasagar,1
2903,Taz House,1
2904,Choithar ngaiva ngaiva,1
2904,Khangkhui Phungdhar Harva Khangai,1
2904,Mova Cave,1
2904,Mt. Khuirung Peak (Khangkhui Phungdhar),1
2904,PHANGREI LAKE,1
2905,Bamuni Hills,1
2905,Chitralekha Udyan,1
2905,Kanaklata pahar,1
2905,Padum Pukhuri Island,1
2905,Tezpur Picnic Place,1
2906,NAC/NMC stoppage point,1
2906,Ntanki National Park,1
2906,Ntu,1
2906,Tamei valley,1
2906,Tanuj land,1
2907,Ahom Raja's Palace,1
2907,Gola Ghar,1
2907,Rang Ghar ৰংঘৰ,1
2907,Sivasagar,1
2907,Talatal Ghar,1
2908,0,5
2909,Agnigarh,1
2909,Gajraj Park,1
2909,Kanaklata pahar,1
2909,Tezpur Picnic Place,1
2909,Trimurti Udyan,1
2910,Boating Park,1
2910,"Inspection Bunglow, Gibbon Wildlife Sanctuary",1
2910,ONGC Avian Park,1
2910,Sukafa Park (চ্যুকাফা উদ্যান),1
2910,গিবন অভয়াৰণ্য,1
2911,Agnigarh View Point,1
2911,Chitralekha Udyan,1
2911,Gajraj Park,1
2911,Ganesh Ghat,1
2911,Padum Pukhuri,1
2912,Bendao Baiglai Waterfall,1
2912,Didung Raji Umrangso,1
2912,Harangajao waterfalls,1
2912,Miyungmadaoga Waterfall,1
2912,Panimur Waterfalls,1
2913,Ireng Waterfall Picnic Spot,1
2913,Kahulong Prayer Mountain,1
2913,Khoupum Waterfall,1
2913,Sadu chiru waterfalls,1
2913,THANGSHI WATER FALL,1
2914,Catholic Church Sechu-Zubza,1
2914,Christ King Catholic Church,1
2914,Kohima Cathedral Church,1
2914,Poumai naga catholic church,1
2914,St Mary's cathedral,1
2915,0,1
2915,Arhumo Farm Fishery,1
2915,Nagi Tsiepfhe,1
2915,RIINUKUMO BOTHO WHl.,1
2915,"Watch Tower, Netaji Peak",1
2916,Angami Dzükou Valley,1
2916,Dzuleke,1
2916,Dzükou Valley,1
2916,Pfüchatsumia Dzü River,1
2916,Sedzü valley,1
2917,0,1
2917,Khonoma Fort,1
2917,Khonoma Village Ground,1
2917,Khriesaneisa Memorial,1
2917,"WW II Memorial, Major Gen. John M.L Grover",1
2918,Kohima View Point,1
2918,Kuozhu View Point,1
2918,RAJESH THAPA,1
2918,Shürho View Point,1
2918,Zero Point,1
2919,Camp David,1
2919,Camp Hornbill,1
2919,Camp stargaze,1
2919,"Campsite Yedikha, Jakhama",1
2919,Dzükou Point,1
2920,0,1
2920,Chetsu waterfall,1
2920,"Kekhokhrie Badze, Chedema Village",1
2920,Shürho View Point,1
2920,Tourist Village Tuophema,1
2921,0,1
2921,Benreu Tourist Village,1
2921,Heunambe Village,1
2921,Peren view point,1
2921,"Tourist Log Huts, Benreu",1
2922,0,2
2922,Dimapur Nagaland India,1
2922,Mongleu Resort,1
2922,Rest house,1
2923,0,1
2923,Dzükou Point,1
2923,Tsüvüza,1
2923,Tuwo,1
2923,Viken zi (The bed of viken),1
2924,Henyei Konyak,1
2924,LINUK PENZU View Point,1
2924,Nadi kinar Bungalow,1
2924,Picnic Tila,1
2924,গেলেকী দীনি মাদ্রাসা,1
2925,Ahthibung waterfall,1
2925,DIMA JIDHAM POND,1
2925,JSU Water Project,1
2925,The waterfront,1
2925,Upper Old Jalukie view point,1
2926,Appu Park,1
2926,Children Park,1
2926,Kachari Park,1
2926,Khekiho Memorial Park,1
2926,Sheela Park,1
2927,Doyang Picnic Spot,1
2927,Falcon Creek Doyang,1
2927,Jubi Island Homestay,1
2927,The Woods,1
2927,YOLO,1
2928,Dzuleke,1
2928,Dzükou Point,1
2928,Dzükou Valley,1
2928,Hausum Resort,1
2928,Khonoma Dzükou Valley,1
2929,Bandar Chalia Water Fall,1
2929,Doyang mini waterfall,1
2929,Jinaba Tower,1
2929,MANGKOLEMBA WATERFALL,1
2929,NelSum WATERFALL (BANDAR CHALIA),1
2930,Aoer lichen Mangkuterong,1
2930,DOYANG VIEW POINT,1
2930,Doyang Picnic Spot,1
2930,Nature Park Ungma,1
2930,Water jarana (always flowing of drinking water),1
2931,0,1
2931,"Kiigho zuu camp 1, Reguri",1
2931,Picnic spot,1
2931,Tiger Hill (L Sipichu),1
2931,TÜZATSU village,1
2932,"Dzukou Valley, The Only Network Point (Peak)",1
2932,Dzüko Entry Point,1
2932,Dzükou Point,1
2932,Dzükou Valley,1
2932,Kuozhu View Point,1
2933,Dzüko View Point,1
2933,Kohima View Point,1
2933,Kuozhu View Point,1
2933,Razhü Point,1
2933,View Point Kikruma,1
2934,Bhel_Naga bridge,1
2934,Gelabil River site picnic Place,1
2934,Nambor Picnic Place,1
2934,Nefani Picnic Place,1
2934,Sildubi picnic Spot,1
2935,Aqua Mellow Park,1
2935,Children Park,1
2935,Khekiho Memorial Park,1
2935,Mission Park,1
2935,Nagaland Zoological Park,1
2936,DOYANG VIEW POINT,1
2936,Doyang tourist Resort,1
2936,Sildubi picnic Spot,1
2936,T S Island,1
2936,Uriamghat Picnic Spot,1
2937,0,1
2937,Ao Morung (Arju),1
2937,CommonWealth World War II Cemetry,1
2937,Kisama Heritage,1
2937,Nagaland State Museum,1
2938,Kaiveo Longwa Forest,1
2938,Longpa morung,1
2938,Longwa Helipad,1
2938,Phoktong Midway Viewpoit,1
2938,Telem's Family Home Stay,1
2939,Appu Park,1
2939,Children Park,1
2939,Green Park,1
2939,Khekiho Memorial Park,1
2939,Mission Park,1
2940,0,1
2940,Half-mile Water falls,1
2940,Mangkolemba Central Park,1
2940,NelSum WATERFALL (BANDAR CHALIA),1
2940,Waterfall Suteplenden,1
2941,Aam Bakan,1
2941,Kupza Banyan (Giant Banyan Tree),1
2941,Nagaland View Point,1
2941,Pine Grove,1
2941,S penathung kikon,1
2942,Chida Post Khezhakeno,1
2942,Hube Cave,1
2942,Khaturü thikha (cliff),1
2942,Khusuntukha,1
2942,People's Festival Khezhakeno.,1
2943,"DC Park, Peren Town",1
2943,Intanki National Park Protection Camp,1
2943,Ki pond,1
2943,NTU,1
2943,Nagaland Zoological Park,1
2944,"Dzukou Valley, The Only Network Point (Peak)",1
2944,Dzuleke,1
2944,Dzüko View Point,1
2944,Dzükou Point,1
2944,Khonoma Dzükou Valley,1
2945,Chumpo Museum,1
2945,Green Park,1
2945,Khekiho Memorial Park,1
2945,Mission Park,1
2945,Nagaland Zoological Park,1
2946,Appu Park,1
2946,Aqua Mellow Park,1
2946,Green Park,1
2946,Khekiho Memorial Park,1
2946,Serene,1
2947,Appu Park,1
2947,Children Park,1
2947,Green Park,1
2947,Kachari Park,1
2947,Niathu Children Park,1
2948,Appu Park,1
2948,Aqua Mellow Park,1
2948,Children Park,1
2948,Kachari Park,1
2948,Mission Park,1
2949,0,1
2949,Botanical Garden,1
2949,Heritage Museum,1
2949,Sakhrie Park,1
2949,World War 2 museum Kisama,1
2950,0,2
2950,Camp Hornbill,1
2950,Hornbill Cultural Arena,1
2950,Kisama Church,1
2951,Dzuleke,1
2951,Dzükou Point,1
2951,Khadi Nagi Resort,1
2951,Khonoma Nature Conservation and Tragopan Sanctuary,1
2951,Picnic Spot Poilwa,1
2952,Doyang tourist Resort,1
2952,Falcon Creek Doyang,1
2952,Jubi Island Homestay,1
2952,My Resort,1
2952,The Woods,1
2953,Diphupar 'A' Ao Baptist Church,1
2953,East Dimapur Ao Baptist Church,1
2953,Lotha Baptist Church,1
2953,"Lotha Baptist Church, Duncan Bosti",1
2953,Town Baptist Church nyamo lotha Road dimapur,1
2954,0,1
2954,Mount Terogvüthün,1
2954,"Puliebadze, Jotsoma, Kohima",1
2954,Rural museum Tuophema,1
2954,Tuophe Phezou Resort,1
2955,0,5
2956,"Morung, Maksha Village",1
2956,Nagaland Adventure Club,1
2956,Nokshio tsoi,1
2956,Tashi Labchen,1
2956,Yonkdep,1
2957,Borali View point,1
2957,Melak River View Point,1
2957,Town view point,1
2957,View Point Longsapang,1
2957,Zero Point,1
2958,C Kikon Coffee Farm,1
2958,"Kekhokhrie Badze, Chedema Village",1
2958,"Khonyiitsa, Kidima",1
2958,Kijümetouma village,1
2958,Vilalhoutuo Niphi kikramia ki (resthouse),1
2959,Bamuni hills park,1
2959,Da Parbatia,1
2959,Mahabhairab Temple,1
2959,Near bamuni hills view point,1
2959,Padum Pukhuri,1
2960,Angami Dzükou Valley,1
2960,Dzuleke,1
2960,Kuozhu View Point,1
2960,Sedzü river,1
2960,"Sühgazu, Thenyizu village",1
2961,Angami Dzükou Valley,1
2961,Pfüchatsumia Dzü River,1
2961,Sedzü river,1
2961,"Sühgazu, Thenyizu village",1
2961,Zarhokha field,1
2962,Aqua Mellow Park,1
2962,Green Park,1
2962,Khekiho Memorial Park,1
2962,Mission Park,1
2962,Primary Park,1
2963,0,5
2964,GOLAGHAT BIRDS EYE VIEW POINT,1
2964,Mathauri View point,1
2964,Mountains View Point,1
2964,Negheribil picnic place,1
2964,View point,1
2965,"Kekhokhrie Badze, Chedema Village",1
2965,Kijuvilhou Kikramia Rüsaki,1
2965,Kuozhu View Point,1
2965,Shürho View Point,1
2965,"ZHL view point, Kidima, Nagaland",1
2966,Chopfüza bridge,1
2966,Doyang Bridge,1
2966,Japan Bridge,1
2966,RAJESH THAPA,1
2966,Thenyiera,1
2967,Dzüko View Point,1
2967,Dzükou Point,1
2967,Dzükou Valley,1
2967,Mountain Japfü,1
2967,Pfukhrobo ketu,1
2968,"Dzukou Valley, The Only Network Point (Peak)",1
2968,Dzüko View Point,1
2968,Dzükou Caves,1
2968,Dzükou Point,1
2968,Dzükou Valley,1
2969,Jorcheng,1
2969,Khakha Fishery pond,1
2969,Mt. Khuirung Peak (Khangkhui Phungdhar),1
2969,Pahai Kasom Phungdhar Ngahong,1
2969,Tingloi Peak (Sokhami Kaphung),1
2970,"Dzukou Valley, The Only Network Point (Peak)",1
2970,Dzüko View Point,1
2970,Dzükou Point,1
2970,Dzükou Valley,1
2970,Khonoma Dzükou Valley,1
2971,Cloudline Treehouse,1
2971,Dzükou Point,1
2971,Dzükou Valley,1
2971,"Puliebadze, Jotsoma, Kohima",1
2971,sotuno homestay,1
2972,0,1
2972,Akkanna Madanna Caves,1
2972,Amaravati cave,1
2972,Moghalrajpuram Caves,1
2972,Natural Caves,1
2973,Borra Bridge,1
2973,Borra Caves Railway Station,1
2973,Borra caves,1
2973,Gosthani waterfall,1
2973,Katika Water Falls Road entry point,1
2974,Billwa kaamakshamma temple,1
2974,Sangameshwara Temple,1
2974,Sangameshwaram temple,1
2974,Shiva Temple,1
2974,Someswara Swamy Temple,1
2975,Octopus Viewpoint,1
2975,Octopus view point,1
2975,Srisailam Dam View Point,1
2975,Srisailam Dam View Point 1,1
2975,Srisailam Dam View Point 2,1
2976,Garudayyagaari Satram,1
2976,SREE RAMALINGESWARA SWAMI TEMPLE,1
2976,Siddeswara Kshetram Temple,1
2976,Sri Siddhavateswara Swamy temple,1
2976,dastagiri swamy temple,1
2977,"NAGARJUNA SAGAR RIGHT CANAL POWER HOUSE, APGENCO",1
2977,Nagarjuna Sagar Dam,1
2977,Nagarjuna Sagar View Point.,1
2977,Pasarlapadu center,1
2977,Rangasai field,1
2978,Doramamidi,1
2978,Doramamidi Bus Stop,1
2978,Mutyalamma thalli Forest kanakapuram,1
2978,Polavaram Dam,1
2978,Ramalayam,1
2979,Sri Bhramaramba Mallikarjuna Swamy Ammavarula Devasthanam,1
2979,Srisailam Bridge,1
2979,Srisailam Dam Museum,1
2979,Srisailam Dam View Point,1
2979,Srisailam View Point,1
2980,Asta Lakshmi Temple,1
2980,Hanuman Temple,1
2980,Sri Uma Markandeyeswara Temple,1
2980,Sri Umakotilingeswara Swamy Sri Sitarama Swamy Temple,1
2980,Syamalamba Temple,1
2981,Ayiramkan Lingam Temple,1
2981,Bharadwaja Theertham,1
2981,Kannappa Temple,1
2981,Sahasra Lingam Temple,1
2981,Srikalahasti Temple,1
2982,Devudu Cheruvu Park,1
2982,Gavandlapallem beach,1
2982,Mallavaram Dam- Gundlakamma River,1
2982,Mamidipalem,1
2982,ONGOLE CITY VIEW POINT 1,1
2983,Gavandlapallem beach,1
2983,Gundalakama dam,1
2983,Gunti Ganga Waterfalls,1
2983,Mallavaram Dam- Gundlakamma River,1
2983,Mamidipalem Cheruvu,1
2984,0,1
2984,Siddi Ramappa Kolanu,1
2984,"Sri Bhramaramba Ammavari Shakti Peetham Temple, Srisailam",1
2984,Sri Bhramaramba Mallikarjuna Swamy Ammavarula Devasthanam,1
2984,Varalamma Temple,1
2985,0,1
2985,Diguva Ahobilam Sri Lakshmi Narasimha Swamy Temple,1
2985,Divyadesam Yeguva Sri Ahobila Narasimha Swamy Temple,1
2985,"Jwala Narasimha Swamy Temple,UPPER AHOBILAM",1
2985,Karanja Narasimha Swamy Temple,1
2986,"Gandhi Hill, Vijayawada.",1
2986,Krishna River Park,1
2986,Mahatma Gandhi Hill,1
2986,Raghavaiah Park,1
2986,Rajiv Gandhi Park,1
2987,Anantapur Museum,1
2987,Iskcon Goshala,1
2987,National Park,1
2987,SRI VENKATESWARA SWAMI TEMPLE,1
2987,Sri Chowdeshwari Temple,1
2988,Hanuman Temple,1
2988,Poleramma Temple,1
2988,Satya Narayana Swami temple,1
2988,Sivalayam Temple,1
2988,"Sri Kalyana Venkateswara Swami Temple, Seetaravamma Gaari Thota",1
2989,Jala Dhara Waterfalls,1
2989,Maredumilli Water Falls,1
2989,Polluru Waterfalls,1
2989,Upparilli waterfalls,1
2989,Uyala waterfalls,1
2990,Shameer Kattubadi Garden,1
2990,Vemana Tomb,1
2990,Vemana samadhi,1
2990,Yogi Vemana Dhyana Mandir,1
2990,Yogi Vemana Temple,1
2991,Kapila Teertham Waterfalls,1
2991,Naravari palli waterfalls,1
2991,RAMAPURAM WATER FALLS,1
2991,Ravi Water falls,1
2991,Water Falls View Point,1
2992,0,1
2992,Gandalayam,1
2992,Sri Lakshmi Narasimha Swamy Temple,1
2992,Sri Lakshmi Naryana Swamy Temple,1
2992,Sri Panakala Lakshmi Narasimha Swamy Temple Metla Margam(steps Way),1
2993,Hatakeswaram,1
2993,Ishtakaameshwari Devi Temple,1
2993,"Mallamma Kanneeru Temple,Srisailam",1
2993,"Sri Bhramaramba Ammavari Shakti Peetham Temple, Srisailam",1
2993,Sri Bhramaramba Mallikarjuna Swamy Ammavarula Devasthanam,1
2994,0,1
2994,Mangalagiri Reserve Forest,1
2994,Sivalayam Temple Mangalagiri,1
2994,Sri Lakshmi Narasimha Swamy Temple,1
2994,Sri Panakaala Narasimha Swamy Devalayam,1
2995,"Happy Valley Resorts, Lambasingi Tourist Rooms, near view point base camp",1
2995,LAMBASINGI CLOUD VIEW POINT,1
2995,Lambasingi Resorts,1
2995,Lambasingi Tourist Place,1
2995,Tajangi Reservoir,1
2996,Dwarnapu Vagu Check Dam,1
2996,Gundalakama dam,1
2996,Matham bhavi Starting point (mokala chipha),1
2996,Mogali Gundalu Water Fall,1
2996,"Water fall, Erukurai",1
2997,Galibanda Sunset Point,1
2997,Horsley Hills Reception,1
2997,Horsley hills top point,1
2997,Western ViewPoint,1
2997,Wild Winds,1
2998,"SRI KALYANA VENKATESWARA SWAMY TEMPLE,NEW STREET,TIRUPATI-517501",1
2998,Shri Varaha Swamy Temple,1
2998,Sri Kapileswara Swamy Temple | Tirupati,1
2998,Sri Venkateshwara Temple,1
2998,Srivari Paadaalu,1
2999,0,1
2999,Hari,1
2999,Ramalayam Temple kotha patapupalem,1
2999,Sri Rama Devasthanam,1
2999,శ్రీ చెన్నకేశవ స్వామి ఆలయం,1
3000,GOLLA Shivudu,1
3000,Munawar Lake,1
3000,Padu senu,1
3000,Sunkesula Barrage,1
3000,Sunkesula Dam Island,1
3001,BharathaMaatha Statue,1
3001,"Shivam Bath, Yanam beach",1
3001,Yanam Beach Boat Point,1
3001,Yanam District Sunrise View Point,1
3001,Yanam Welcome Arch,1
3002,0,1
3002,Diguva Ahobilam Sri Lakshmi Narasimha Swamy Temple,1
3002,Divyadesam Yeguva Sri Ahobila Narasimha Swamy Temple,1
3002,"Jwala Narasimha Swamy Temple,UPPER AHOBILAM",1
3002,Malola Narasimha swamy Temple,1
3003,Agasthya Cave,1
3003,Ramullakota Temple,1
3003,Sri Uma Maheshwara Sri Gayatri Brahmana Annadana and Satram-Yaganti,1
3003,Yaganti Temple,1
3003,Yaganti koneru,1
3004,0,1
3004,NTR STATUE,1
3004,Ntr Ground,1
3004,PNR Gardens,1
3004,తన్నీరు బ్రదర్స్ గార్డెన్స్,1
3005,0,1
3005,Diguva Ahobilam Sri Lakshmi Narasimha Swamy Temple,1
3005,Divyadesam Yeguva Sri Ahobila Narasimha Swamy Temple,1
3005,Karanja Narasimha Swamy Temple,1
3005,Malola Narasimha swamy Temple,1
3006,Octopus View Turning point,1
3006,Siddi Ramappa Kolanu,1
3006,Srisailam Dam View Point,1
3006,Srisailam Dam View Point 2,1
3006,Srisailam View Point,1
3007,Kalahasthi Temple,1
3007,Kannappa Temple,1
3007,Sri Kalahasti Temple Information And Free luggage centre,1
3007,Srikalahasti,1
3007,శ్రీ శ్రీకాళహస్తి ఈశ్వర గుడి ప్రాంగణం,1
3008,Nellore barage,1
3008,PENNA RIVER FIELD GROUND,1
3008,Penna River Estuary,1
3008,Ramalayam,1
3008,Sri Gowripuram Beach,1
3009,Dam Park,1
3009,Dwarnapu Vagu Check Dam,1
3009,Mallavaram Dam- Gundlakamma River,1
3009,Pulikonda kotha cheruu,1
3009,View Point,1
3010,0,1
3010,"Mallamma Kanneeru Temple,Srisailam",1
