destination_id,name,state,district,latitude,longitude,category,description,activities,best_season,average_budget,recommended_days,family_score,solo_score,couple_score,adventure_score,nature_score,heritage_score,religious_score,nightlife_score,accessibility_score,popularity_score,rating,review_count
8757,Kodikkarai Wildlife Sanctuary,Tamil Nadu,Tamil Nadu,10.7732,79.9269,attraction,"Kodikkarai Wildlife Sanctuary is a renowned wildlife attraction in Nagapattinam district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Heritage Exploration & Guided Tours,Oct-Feb,836.6,1,8.4,8.1,8.5,4.7,5.3,9.5,3.6,3.5,8.5,1.0,4.7,28997
8758,Pichavaram Border Mangroves,Tamil Nadu,Tamil Nadu,10.7952,79.7609,attraction,"Pichavaram Border Mangroves is a renowned nature attraction in Nagapattinam district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1405.54,3,8.4,7.9,8.5,1.3,9.0,9.5,2.6,0.8,8.5,1.0,4.9,6504
8759,Vedaranyam Salt Marshes,Tamil Nadu,Tamil Nadu,10.8172,79.7949,attraction,"Vedaranyam Salt Marshes is a renowned nature attraction in Nagapattinam district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1314.75,1,8.2,9.0,8.5,2.8,9.0,9.5,2.3,0.7,8.5,1.0,4.6,6661
8760,Point Calimere Bird Sanctuary,Tamil Nadu,Tamil Nadu,10.8392,79.8289,attraction,"Point Calimere Bird Sanctuary is a renowned wildlife attraction in Nagapattinam district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Heritage Exploration & Guided Tours,Oct-Feb,1954.83,2,9.2,5.5,8.5,1.8,3.1,9.5,3.7,0.9,8.5,1.0,4.9,17168
8761,Point Calimere Lighthouse,Tamil Nadu,Tamil Nadu,10.8612,79.8629,attraction,"Point Calimere Lighthouse is a renowned nature attraction in Nagapattinam district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1745.04,2,9.2,8.4,8.5,4.7,9.0,9.5,3.4,1.0,8.5,1.0,4.9,20716
8762,Point Calimere Beach,Tamil Nadu,Tamil Nadu,10.6832,79.8969,attraction,"Point Calimere Beach is a renowned beach attraction in Nagapattinam district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Heritage Exploration & Guided Tours,Oct-Feb,2104.7,2,9.2,7.7,8.5,2.7,4.7,9.5,2.2,1.5,8.5,1.0,4.9,26832
8763,Avulaigam Salt Pans,Tamil Nadu,Tamil Nadu,10.7052,79.9309,attraction,"Avulaigam Salt Pans is a renowned nature attraction in Nagapattinam district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1091.28,1,7.7,7.3,8.5,1.9,9.0,9.5,1.4,2.0,8.5,1.0,4.5,19933
8764,Thirumullaivasal Coastal Belt,Tamil Nadu,Tamil Nadu,10.7492,79.7989,attraction,"Thirumullaivasal Coastal Belt is a renowned beach attraction in Nagapattinam district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Heritage Exploration & Guided Tours,Oct-Feb,1790.91,5,8.5,7.0,8.5,1.6,4.8,9.5,2.7,1.2,8.5,1.0,4.7,18593
8765,Velankanni Coastal Village,Tamil Nadu,Tamil Nadu,10.7712,79.8329,attraction,"Velankanni Coastal Village is a renowned heritage attraction in Nagapattinam district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Heritage Exploration & Guided Tours,Oct-Feb,1235.81,2,8.3,5.8,8.5,1.7,3.9,9.5,1.4,0.6,8.5,1.0,4.8,27591
8766,Nagore Fishing Harbour,Tamil Nadu,Tamil Nadu,10.7932,79.8669,attraction,"Nagore Fishing Harbour is a renowned heritage attraction in Nagapattinam district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1297.29,3,7.9,6.3,8.5,1.6,6.0,9.5,1.8,2.5,8.5,1.0,4.8,22605
8767,Seruthur Fishing Village,Tamil Nadu,Tamil Nadu,10.8152,79.9009,attraction,"Seruthur Fishing Village is a renowned heritage attraction in Nagapattinam district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Heritage Exploration & Guided Tours,Oct-Feb,1737.82,4,8.8,5.8,8.5,1.4,3.5,9.5,3.7,3.2,8.5,1.0,4.4,5718
8768,Vivekananda Rock Memorial,Tamil Nadu,Tamil Nadu,8.1583,77.6285,attraction,"Vivekananda Rock Memorial is a renowned monument attraction in Kanniyakumari district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Heritage Exploration & Guided Tours,Oct-Feb,1753.14,2,8.3,5.8,8.5,1.2,4.0,9.5,3.1,0.7,8.5,1.0,4.9,6024
8769,Thiruvalluvar Statue,Tamil Nadu,Tamil Nadu,8.1803,77.4625,attraction,"Thiruvalluvar Statue is a renowned monument attraction in Kanniyakumari district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Heritage Exploration & Guided Tours,Oct-Feb,1978.83,1,8.9,7.5,8.5,3.4,5.1,9.5,3.3,1.9,8.5,1.0,4.9,23122
8770,Sunrise Point Kanyakumari,Tamil Nadu,Tamil Nadu,8.0023,77.4965,attraction,"Sunrise Point Kanyakumari is a renowned nature attraction in Kanniyakumari district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1383.39,1,8.6,8.7,8.5,3.1,9.0,9.5,1.2,1.8,8.5,1.0,4.9,27241
8771,Sunset Point Kanyakumari,Tamil Nadu,Tamil Nadu,8.0243,77.5305,attraction,"Sunset Point Kanyakumari is a renowned nature attraction in Kanniyakumari district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1511.6,3,8.6,8.3,8.5,3.6,9.0,9.5,1.4,1.1,8.5,1.0,4.7,15145
8772,Gandhi Mandapam,Tamil Nadu,Tamil Nadu,8.0463,77.5645,attraction,"Gandhi Mandapam is a renowned monument attraction in Kanniyakumari district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Heritage Exploration & Guided Tours,Oct-Feb,1707.16,2,8.5,6.9,8.5,4.1,4.3,9.5,1.3,0.9,8.5,1.0,4.9,23294
8773,Mathur Aqueduct,Tamil Nadu,Tamil Nadu,8.1123,77.4665,attraction,"Mathur Aqueduct is a renowned nature attraction in Kanniyakumari district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1920.31,2,8.6,8.1,8.5,3.5,9.0,9.5,3.6,2.9,8.5,1.0,4.7,11748
8774,Pechiparai Dam,Tamil Nadu,Tamil Nadu,8.1783,77.5685,attraction,"Pechiparai Dam is a renowned nature attraction in Kanniyakumari district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1410.06,2,8.2,9.2,8.5,4.6,9.0,9.5,2.5,0.9,8.5,1.0,4.6,12739
8775,Pechiparai Reservoir,Tamil Nadu,Tamil Nadu,8.0003,77.6025,attraction,"Pechiparai Reservoir is a renowned lake attraction in Kanniyakumari district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,2079.21,4,8.6,8.3,8.5,3.3,9.0,9.5,1.5,1.4,8.5,1.0,4.9,28280
8776,Perunchani Dam,Tamil Nadu,Tamil Nadu,8.0223,77.6365,attraction,"Perunchani Dam is a renowned nature attraction in Kanniyakumari district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1045.14,2,9.4,8.0,8.5,3.2,9.0,9.5,3.1,1.1,8.5,1.0,4.9,28049
8777,Chittar Dam,Tamil Nadu,Tamil Nadu,8.0443,77.4705,attraction,"Chittar Dam is a renowned nature attraction in Kanniyakumari district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,963.85,4,9.1,7.5,8.5,2.5,9.0,9.5,3.8,1.3,8.5,1.0,4.7,23830
8778,Mukkadal Dam,Tamil Nadu,Tamil Nadu,8.0663,77.5045,attraction,"Mukkadal Dam is a renowned nature attraction in Kanniyakumari district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1223.53,2,9.1,7.9,8.5,2.7,9.0,9.5,2.5,1.4,8.5,1.0,4.9,21441
8779,Keeriparai Forest,Tamil Nadu,Tamil Nadu,8.0883,77.5385,attraction,"Keeriparai Forest is a renowned nature attraction in Kanniyakumari district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1638.05,1,8.1,8.8,8.5,2.9,9.0,9.5,1.8,2.6,8.5,1.0,4.7,16971
8780,Chothavilai Beach,Tamil Nadu,Tamil Nadu,8.1323,77.6065,attraction,"Chothavilai Beach is a renowned beach attraction in Kanniyakumari district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Heritage Exploration & Guided Tours,Oct-Feb,1149.74,2,8.5,5.5,8.5,1.6,2.2,9.5,2.8,0.8,8.5,1.0,4.9,5193
8781,Muttom Beach,Tamil Nadu,Tamil Nadu,8.1543,77.4405,attraction,"Muttom Beach is a renowned beach attraction in Kanniyakumari district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Heritage Exploration & Guided Tours,Oct-Feb,1752.04,2,9.0,7.1,8.5,4.6,2.8,9.5,1.7,0.8,8.5,1.0,4.6,28030
8782,Colachel Beach,Tamil Nadu,Tamil Nadu,8.1763,77.4745,attraction,"Colachel Beach is a renowned beach attraction in Kanniyakumari district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Heritage Exploration & Guided Tours,Oct-Feb,1569.24,2,8.4,7.0,8.5,3.9,2.3,9.5,3.8,2.6,8.5,1.0,4.5,28344
8783,Sanguthurai Beach,Tamil Nadu,Tamil Nadu,7.9983,77.5085,attraction,"Sanguthurai Beach is a renowned beach attraction in Kanniyakumari district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Heritage Exploration & Guided Tours,Oct-Feb,1049.55,4,9.4,5.9,8.5,1.9,2.8,9.5,2.6,3.4,8.5,1.0,4.9,8774
8784,Thengapattinam Beach,Tamil Nadu,Tamil Nadu,8.0203,77.5425,attraction,"Thengapattinam Beach is a renowned beach attraction in Kanniyakumari district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Heritage Exploration & Guided Tours,Oct-Feb,1409.13,3,8.0,6.8,8.5,3.1,2.8,9.5,3.6,3.0,8.5,1.0,4.8,24433
8785,Manakudy Estuary,Tamil Nadu,Tamil Nadu,8.0423,77.5765,attraction,"Manakudy Estuary is a renowned nature attraction in Kanniyakumari district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1964.84,3,8.7,8.6,8.5,2.0,9.0,9.5,2.6,1.0,8.5,1.0,4.7,25179
8786,Manakudy Mangroves,Tamil Nadu,Tamil Nadu,8.0643,77.6105,attraction,"Manakudy Mangroves is a renowned nature attraction in Kanniyakumari district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1450.89,2,8.2,8.7,8.5,2.7,9.0,9.5,1.5,1.9,8.5,1.0,4.8,20065
8787,Poovar Border Backwaters,Tamil Nadu,Tamil Nadu,8.0863,77.4445,attraction,"Poovar Border Backwaters is a renowned nature attraction in Kanniyakumari district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1519.81,4,8.4,8.3,8.5,2.0,9.0,9.5,2.0,2.2,8.5,1.0,4.9,16369
8788,Vattakottai Beach,Tamil Nadu,Tamil Nadu,8.1083,77.4785,attraction,"Vattakottai Beach is a renowned beach attraction in Kanniyakumari district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Heritage Exploration & Guided Tours,Oct-Feb,1460.16,3,9.1,6.6,8.5,2.9,5.3,9.5,2.2,0.8,8.5,1.0,4.6,18058
8789,Pechiparai Forest,Tamil Nadu,Tamil Nadu,8.1743,77.5805,attraction,"Pechiparai Forest is a renowned nature attraction in Kanniyakumari district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1717.98,2,8.3,7.6,8.5,2.8,9.0,9.5,3.1,1.8,8.5,1.0,4.9,28882
8790,Mambazhathuraiyaru Reservoir,Tamil Nadu,Tamil Nadu,7.9963,77.6145,attraction,"Mambazhathuraiyaru Reservoir is a renowned lake attraction in Kanniyakumari district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,2052.62,2,8.5,8.4,8.5,3.3,9.0,9.5,1.6,1.2,8.5,1.0,4.7,25857
8791,Chitharal Hills,Tamil Nadu,Tamil Nadu,8.0623,77.5165,attraction,"Chitharal Hills is a renowned nature attraction in Kanniyakumari district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1029.32,2,9.0,8.0,8.5,1.2,9.0,9.5,1.5,1.4,8.5,1.0,4.9,12002
8792,Padmanabhapuram Palace Gardens,Tamil Nadu,Tamil Nadu,8.0843,77.5505,attraction,"Padmanabhapuram Palace Gardens is a renowned heritage attraction in Kanniyakumari district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Heritage Exploration & Guided Tours,Oct-Feb,3743.25,3,8.2,7.1,8.5,4.4,4.6,9.5,1.4,2.5,8.5,1.0,4.9,16850
8793,Mathur Aqueduct (Longest Hanging Trough in Asia),Tamil Nadu,Tamil Nadu,11.1471,78.6353,attraction,"Mathur Aqueduct (Longest Hanging Trough in Asia) is an authentic attraction destination located in ,  district of Tamil Nadu. Celebrated for its regional significance and unique ambiance, it offers travelers an immersive experience in the culture, scenic beauty, and heritage of Tamil Nadu.",Heritage Exploration & Guided Tours,Oct-Feb,1161.21,2,7.5,8.3,8.5,4.3,5.6,9.5,3.5,2.6,8.5,0.621,4.0,885
8794,Siddhar Caves Kolli Hills,Tamil Nadu,Tamil Nadu,11.3029,78.1154,attraction,"Siddhar Caves Kolli Hills is a renowned cave attraction in Namakkal district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1666.3,1,7.8,8.3,8.5,4.7,9.0,9.5,1.1,2.6,8.5,1.0,4.5,27685
8795,Seekuparai Viewpoint,Tamil Nadu,Tamil Nadu,11.1249,78.1494,attraction,"Seekuparai Viewpoint is a renowned nature attraction in Namakkal district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1672.0,4,8.9,7.7,8.5,2.4,9.0,9.5,2.0,1.9,8.5,1.0,4.9,29978
8796,Namakkal Rock,Tamil Nadu,Tamil Nadu,11.2349,78.1194,attraction,"Namakkal Rock is a renowned nature attraction in Namakkal district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,821.61,2,8.2,8.1,8.5,4.1,9.0,9.5,1.6,2.3,8.5,1.0,4.6,21331
8797,Kolli Hills Pine Forest,Tamil Nadu,Tamil Nadu,11.2569,78.1534,attraction,"Kolli Hills Pine Forest is a renowned nature attraction in Namakkal district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1589.63,3,7.9,9.0,8.5,4.9,9.0,9.5,4.0,2.9,8.5,1.0,4.6,10607
8798,Sengarai Viewpoint,Tamil Nadu,Tamil Nadu,11.2789,78.1874,attraction,"Sengarai Viewpoint is a renowned nature attraction in Namakkal district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1722.58,4,7.9,7.6,8.5,2.8,9.0,9.5,2.3,2.6,8.5,1.0,4.8,15066
8799,Soliakkarai Viewpoint,Tamil Nadu,Tamil Nadu,11.3009,78.2214,attraction,"Soliakkarai Viewpoint is a renowned nature attraction in Namakkal district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1460.05,3,9.2,8.3,8.5,2.0,9.0,9.5,3.6,1.3,8.5,1.0,4.8,11376
8800,Boat House Kolli Hills,Tamil Nadu,Tamil Nadu,11.1229,78.2554,attraction,"Boat House Kolli Hills is a renowned nature attraction in Namakkal district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1102.62,3,8.8,9.0,8.5,4.8,9.0,9.5,2.7,2.5,8.5,1.0,4.4,28709
8801,Semmedu,Tamil Nadu,Tamil Nadu,11.1449,78.0894,attraction,"Semmedu is a renowned nature attraction in Namakkal district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1594.89,2,9.3,9.2,8.5,4.0,9.0,9.5,2.2,2.7,8.5,1.0,4.9,26021
8802,Vasalurpatty,Tamil Nadu,Tamil Nadu,11.1669,78.1234,attraction,"Vasalurpatty is a renowned nature attraction in Namakkal district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1840.8,2,9.0,8.2,8.5,4.3,9.0,9.5,3.8,2.9,8.5,1.0,4.7,22682
8803,Karavalli Foothills,Tamil Nadu,Tamil Nadu,11.1889,78.1574,attraction,"Karavalli Foothills is a renowned nature attraction in Namakkal district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1450.4,3,8.1,8.6,8.5,5.0,9.0,9.5,2.1,0.9,8.5,1.0,4.4,18293
8804,Thiruchengode Hill,Tamil Nadu,Tamil Nadu,11.2329,78.2254,attraction,"Thiruchengode Hill is a renowned nature attraction in Namakkal district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1035.44,2,8.2,8.9,8.5,4.6,9.0,9.5,3.4,3.0,8.5,1.0,4.9,29092
8805,Mohanur Cauvery Ghats,Tamil Nadu,Tamil Nadu,11.2769,78.0934,attraction,"Mohanur Cauvery Ghats is a renowned nature attraction in Namakkal district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours, Temple Visit & Spiritual Darshan",Oct-Mar,1555.29,4,8.3,9.4,8.5,4.6,9.0,9.5,9.5,2.3,8.5,1.0,4.7,9290
8806,Kabilar Kundru,Tamil Nadu,Tamil Nadu,11.1429,78.1954,attraction,"Kabilar Kundru is a renowned heritage attraction in Namakkal district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.",Heritage Exploration & Guided Tours,Oct-Feb,1471.78,3,9.4,8.0,8.5,4.2,4.7,9.5,3.4,0.7,8.5,1.0,4.9,7701
8807,Pachimalai Hills,Tamil Nadu,Tamil Nadu,11.1649,78.2294,attraction,"Pachimalai Hills is a renowned nature attraction in Namakkal district, celebrating the cultural heritage, regional architecture, and scenic attractions of Tamil Nadu.","Nature Walks & Photography, Heritage Exploration & Guided Tours",Oct-Feb,1990.04,3,8.9,8.1,8.5,4.7,9.0,9.5,3.2,3.4,8.5,1.0,4.4,5047
